[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  26981       tick          2348         70598       1194016 
      2  26981       tick           594         63053       1137137 
      3  26981       tick           930         62975       1135674 
      4  26981       tick           817         63052       1136540 
      5  26981       tick          1083         63086       1136964 
      6  26981       tick          1322         63116       1137406 
      7  26981       tick           982         63038       1136245 
      8  26981       tick           906         63140       1138156 
      9  26981       tick          1148         63116       1137851 
     10  26981       tick           783         63199       1139158 
     11  26981       tick           852         63134       1138223 
     12  26981       tick           911         63137       1138192 
     13  26981       tick           811         63099       1137450 
     14  26981       tick           930         63165       1138728 
     15  26981       tick           889         63115       1137631 
     16  26981       tick           726         63156       1138579 
     17  26981       tick           698         63169       1138607 
     18  26981       tick           533         62982       1134975 
     19  26981       tick           675         63110       1138237 
     20  26981       tick           760         63182       1139221 
     21  26981       tick           794         63166       1139177 
     22  26981       tick           812         63118       1138072 
     23  26981       tick           884         63147       1138564 
     24  26981       tick           734         63120       1137846 
     25  26981       tick           855         63152       1138514 
     26  26981       tick           883         63146       1138332 
     27  26981       tick           781         63165       1138820 
     28  26981       tick           786         63112       1137628 
     29  26981       tick           808         63134       1138370 
     30  26981       tick           886         63185       1138997 
     31  26981       tick           852         63122       1137854 
     32  26981       tick           773         63151       1138451 
     33  26981       tick           923         62774       1131360 
     34  26981       tick           887         63147       1138007 
     35  26981       tick           845         63118       1137792 
     36  26981       tick           795         63134       1138032 
     37  26981       tick           851         63207       1139116 
     38  26981       tick           869         63010       1135326 
     39  26981       tick           802         63165       1138552 
     40  26981       tick           803         63171       1138762 
     41  26981       tick           873         63130       1138080 
     42  26981       tick           765         63126       1137939 
     43  26981       tick           921         63119       1138006 
     44  26981       tick           845         63099       1137412 
     45  26981       tick           751         63193       1139127 
     46  26981       tick           845         63137       1138141 
     47  26981       tick           808         63194       1139100 
     48  26981       exit           818          4133         71590 
