[Event-to-counter mappings]
pmc1=l2_cache_accesses
pmc2=l2_cache_refills
pmc3=l2_cache_writebacks
pmc4=llc_accesses
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1   2272       tick       3092440       1434823       1384925       3092440 
      2   2272       tick       4377490       2141783       2126194       4377490 
      3   2272       tick       4381639       2143916       2127370       4381639 
      4   2272       tick       4387610       2147204       2126233       4387610 
      5   2272       tick       4375024       2141470       2125422       4375024 
      6   2272       tick       4392511       2149397       2108717       4392511 
      7   2272       tick       4394166       2150315       2115237       4394166 
      8   2272       tick       4380058       2143306       2127627       4380058 
      9   2272       tick       4385141       2145908       2128103       4385141 
     10   2272       tick       4377148       2141549       2124925       4377148 
     11   2272       tick       4374424       2141042       2120707       4374424 
     12   2272       tick       4377053       2141882       2125183       4377053 
     13   2272       tick       4369246       2137590       2119247       4369246 
     14   2272       tick       4381386       2143883       2123785       4381386 
     15   2272       tick       4381043       2144332       2128903       4381043 
     16   2272       tick       4377222       2141395       2125679       4377222 
     17   2272       tick       4387710       2145962       2115198       4387710 
     18   2272       tick       4406675       2156922       2101902       4406675 
     19   2272       exit       4156266       2034056       1988434       4156266 
