,time,cpu_freq_0,cpu_freq_1,cpu_freq_2,cpu_freq_3,cpu_freq_4,cpu_freq_5,cpu_freq_6,cpu_freq_7,cpu_temp_0,cpu_temp_1,cpu_temp_2,cpu_temp_3,cpu_temp_4,cpu_temp_5,cpu_temp_6,cpu_temp_7,fan_speed,gpu_temp,sensor_big_uA,sensor_big_uV,sensor_big_uW,sensor_gpu_uA,sensor_gpu_uV,sensor_gpu_uW,sensor_little_uA,sensor_little_uV,sensor_little_uW,sensor_mem_uA,sensor_mem_uV,sensor_mem_uW
count,24.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0
mean,9.3275,300000.0,300000.0,300000.0,300000.0,200000.0,200000.0,200000.0,200000.0,-1.0,-1.0,-1.0,-1.0,26695.175438596492,27171.052631578947,27526.315789473683,25767.543859649122,255.0,25734.64912280702,67092.1447368421,915128.8377192982,60952.554824561405,48714.666666666664,1021329.495614035,49011.05263157895,74068.98245614035,917491.7763157894,67408.97368421052,209800.89912280702,1225690.7894736843,256437.95175438595
std,0.028013971669430295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551.9782324998453,556.0020055637046,599.7878938760389,490.25593029863745,0.0,519.705207774792,8563.177889418064,380.48056365783043,7815.345068648129,164.04441460583158,384.96691449453976,14.782729516590328,2560.091229426842,130.77672596150262,2370.6621895344715,19296.96067883103,1056.0150221515944,23715.079343257694
min,9.3,300000.0,300000.0,300000.0,300000.0,200000.0,200000.0,200000.0,200000.0,-1.0,-1.0,-1.0,-1.0,25000.0,26000.0,26000.0,24000.0,255.0,24000.0,61376.0,915000.0,55815.0,48032.0,1020000.0,48960.0,30744.0,916250.0,27540.0,66976.0,1217500.0,80322.0
25%,9.31,300000.0,300000.0,300000.0,300000.0,200000.0,200000.0,200000.0,200000.0,-1.0,-1.0,-1.0,-1.0,26000.0,27000.0,27000.0,26000.0,255.0,26000.0,64664.0,915000.0,58560.0,48488.0,1021250.0,49008.0,73993.0,917500.0,66941.0,214214.0,1225000.0,262150.0
50%,9.315000000000001,300000.0,300000.0,300000.0,300000.0,200000.0,200000.0,200000.0,200000.0,-1.0,-1.0,-1.0,-1.0,27000.0,27000.0,28000.0,26000.0,255.0,26000.0,65486.0,915000.0,59475.0,48792.0,1021250.0,49008.0,74237.0,917500.0,67858.0,214487.0,1226250.0,262364.0
75%,9.335,300000.0,300000.0,300000.0,300000.0,200000.0,200000.0,200000.0,200000.0,-1.0,-1.0,-1.0,-1.0,27000.0,28000.0,28000.0,26000.0,255.0,26000.0,66308.0,915000.0,60390.0,48792.0,1021250.0,49008.0,74481.0,917500.0,67858.0,214760.0,1226250.0,262364.0
max,9.38,300000.0,300000.0,300000.0,300000.0,200000.0,200000.0,200000.0,200000.0,-1.0,-1.0,-1.0,-1.0,27000.0,28000.0,28000.0,26000.0,255.0,26000.0,123574.0,916250.0,112545.0,48944.0,1022500.0,49056.0,75274.0,918750.0,68775.0,215215.0,1226250.0,263590.0
