[Event-to-counter mappings]
pmc0=cycles_allmodes
pmc1=bus_accesses
pmc2=cycles
pmc3=data_cache_eviction
[Event counts]
nsample    pid      event          pmc0          pmc1          pmc2          pmc3
      1  14495       tick     130367499      10907329      81463951       1407338 
      2  14495       tick     130017874      16936919     128385253       2121784 
      3  14495       tick     129982216      16938194     128316135       2120720 
      4  14495       tick     130052555      16942606     128487861       2120511 
      5  14495       tick     130051417      16956302     128473805       2122269 
      6  14495       tick     130049301      16968462     128464299       2123848 
      7  14495       tick     130051030      16938782     128476543       2120095 
      8  14495       tick     130053473      16935547     128443578       2121136 
      9  14495       tick     130041433      16932955     128384129       2121190 
     10  14495       tick     130022089      16925007     128374489       2118968 
     11  14495       tick     129979611      16924861     128219421       2123298 
     12  14495       tick     129982148      16936209     128326600       2121981 
     13  14495       tick     130042737      16939236     128443821       2120332 
     14  14495       tick     130046744      16964179     128447695       2124600 
     15  14495       tick     130048003      16959671     128456417       2122720 
     16  14495       tick     130046869      16965466     128434245       2123683 
     17  14495       tick     130046746      16952452     128454521       2123132 
     18  14495       tick     130049489      16936088     128439532       2119942 
     19  14495       tick     129978866      16930644     128317729       2120007 
     20  14495       tick     129895932      16894943     128058462       2114951 
     21  14495       tick     130021675      16919651     128146804       2121098 
     22  14495       exit       5837492             0             0             0 
