[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  27383       tick          2536         57071        948097 
      2  27383       tick          1227         49189        886989 
      3  27383       tick           401         49282        888772 
      4  27383       tick           753         49252        888101 
      5  27383       tick           867         49233        887449 
      6  27383       tick           698         49151        885569 
      7  27383       tick           651         49058        884294 
      8  27383       tick           663         49175        886379 
      9  27383       tick           544         49252        887575 
     10  27383       tick           555         49254        887721 
     11  27383       tick           514         49311        888639 
     12  27383       tick           690         49265        887899 
     13  27383       tick           654         49335        889148 
     14  27383       tick           582         49290        888228 
     15  27383       tick           625         49293        888267 
     16  27383       tick           715         49290        888563 
     17  27383       tick           575         48765        878781 
     18  27383       tick           598         49806        897648 
     19  27383       tick           629         49298        888617 
     20  27383       tick           619         49296        888617 
     21  27383       tick           649         49304        888753 
     22  27383       tick           682         49302        888546 
     23  27383       tick           801         49324        888713 
     24  27383       tick           673         49316        888584 
     25  27383       tick           653         49279        887801 
     26  27383       tick           701         49272        888021 
     27  27383       tick           674         49150        885568 
     28  27383       tick           710         49279        888083 
     29  27383       tick           575         49309        889080 
     30  27383       tick           656         49324        889013 
     31  27383       tick           740         49301        888573 
     32  27383       tick           712         49344        889490 
     33  27383       tick           650         49310        888771 
     34  27383       tick           676         49282        888156 
     35  27383       tick           709         49315        888761 
     36  27383       tick           706         49278        888044 
     37  27383       tick           709         49257        887820 
     38  27383       tick           736         49327        888981 
     39  27383       tick           740         49270        888147 
     40  27383       tick           699         49347        889485 
     41  27383       tick           697         49302        888535 
     42  27383       tick           621         49324        888860 
     43  27383       tick           719         49309        888704 
     44  27383       tick           625         49349        889354 
     45  27383       tick           630         49292        888277 
     46  27383       tick           636         49297        888490 
     47  27383       tick           757         49108        885051 
     48  27383       tick           667         49307        888993 
     49  27383       tick           687         49274        888544 
     50  27383       tick           697         49266        888396 
     51  27383       tick           656         49326        889533 
     52  27383       tick           633         49297        888871 
     53  27383       tick           651         49287        888694 
     54  27383       tick           692         49297        888554 
     55  27383       tick           630         49277        888129 
     56  27383       tick           723         49313        888849 
     57  27383       tick           662         49304        888523 
     58  27383       tick           719         49286        888259 
     59  27383       tick           689         49278        888350 
     60  27383       tick           674         49350        889427 
     61  27383       exit           918         14422        256766 
