UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
100000,,,,,,,
,1199999,1199999,1199999,1199999,31.707781,1886000,1861488
,1199999,1199999,1199999,1199999,30.433252,1773000,1756341
,1199999,1199999,1199999,1199999,30.293365,1785000,1749189
,1199999,1199999,1199999,1199999,32.376131,1786000,1752623
,1199999,1199999,1199999,1199999,31.661152,1786000,1759592
,1199999,1199999,1199999,1199999,31.754410,1785000,1768183
,1199999,1199999,1199999,1199999,32.313959,1786000,1758605
,1199999,1199999,1199999,1199999,31.194861,1785000,1758508
,1199999,1199999,1199999,1199999,30.899543,1786000,1750478
,1199999,1199999,1199999,1199999,31.661152,1798000,1767543
,1199999,1199999,1199999,1199999,31.039430,1773000,1753224
,1199999,1199999,1199999,1199999,32.018641,1798000,1782988
,1199999,1199999,1199999,1199999,30.961715,1773000,1747890
,1199999,1199999,1199999,1199999,30.604226,1798000,1754948
,1199999,1199999,1199999,1199999,30.635312,1773000,1756341
,1199999,1199999,1199999,1199999,31.117146,1786000,1756059
,1199999,1199999,1199999,1199999,31.707781,1785000,1767147
,1199999,1199999,1199999,1199999,30.930629,1773000,1751453
,1199999,1199999,1199999,1199999,31.723324,1785000,1763093
,1199999,1199999,1199999,1199999,30.868457,1773000,1751311
,1199999,1199999,1199999,1199999,31.225947,1785000,1761061
,1199999,1199999,1199999,1199999,31.163775,1773000,1754814
,1199999,1199999,1199999,1199999,31.769953,1785000,1769717
,1199999,1199999,1199999,1199999,31.738867,1773000,1753833
,1199999,1199999,1199999,1199999,31.723324,1785000,1749648
,1199999,1199999,1199999,1199999,30.635312,1773000,1752488
,1199999,1199999,1199999,1199999,31.101603,1773000,1748485
,1199999,1199999,1199999,1199999,31.614523,1785000,1761452
,1199999,1199999,1199999,1199999,32.904594,1786000,1758459
,1199999,1199999,1199999,1199999,30.977258,1798000,1764106
,1199999,1199999,1199999,1199999,31.086060,1773000,1747058
,1199999,1199999,1199999,1199999,30.759656,1785000,1761565
,1199999,1199999,1199999,1199999,30.915086,1786000,1751777
,1199999,1199999,1199999,1199999,31.210404,1811000,1784257
,1199999,1199999,1199999,1199999,32.220701,1786000,1758773
