cpu_freq_0,cpu_freq_1,cpu_freq_2,cpu_freq_3,cpu_freq_4,cpu_freq_5,cpu_freq_6,cpu_freq_7,cpu_temp_0,cpu_temp_1,cpu_temp_2,cpu_temp_3,cpu_temp_4,cpu_temp_5,cpu_temp_6,cpu_temp_7,fan_speed,gpu_temp,sensor_big_uA,sensor_big_uV,sensor_big_uW,sensor_gpu_uA,sensor_gpu_uV,sensor_gpu_uW,sensor_little_uA,sensor_little_uV,sensor_little_uW,sensor_mem_uA,sensor_mem_uV,sensor_mem_uW
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,22000,23000,20000,255,20000,51786,915000,46665,48488,1021250,49008,44774,917500,40348,24024,1215000,29160
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,22000,23000,20000,255,20000,112340,915000,102480,48184,1021250,49008,61244,917500,55937,37492,1215000,44955
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,22000,23000,20000,255,20000,84940,915000,76860,48488,1021250,49008,59475,917500,54103,34489,1215000,41310
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,22000,23000,20000,255,20000,37264,915000,33855,48184,1021250,49008,60512,917500,55020,28483,1215000,34020
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,22000,23000,20000,255,20000,35894,915000,32025,48184,1021250,49008,61000,917500,55937,29757,1215000,35235
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,22000,23000,20000,255,20000,37538,915000,33855,48184,1021250,49008,60512,917500,55020,32214,1215000,38880
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,22000,23000,20000,255,20000,38360,915000,34770,48184,1021250,49008,59231,917500,54103,32032,1215000,38880
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,22000,23000,20000,255,20000,36716,915000,32940,48184,1021250,49008,59231,917500,54103,29484,1215000,35235
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,22000,23000,20000,255,20000,36716,915000,32940,48184,1021250,49008,58743,917500,53186,28756,1215000,34020
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,23000,23000,20000,255,20000,35894,915000,32025,48032,1021250,49008,59719,917500,54103,32032,1215000,38880
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,22000,23000,20000,255,20000,39730,915000,35685,48032,1021250,49008,59231,917500,54103,30758,1215000,36450
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,22000,23000,20000,255,20000,36716,915000,32940,48032,1021250,49008,58743,917500,53186,31031,1215000,37665
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,22000,23000,20000,255,20000,36990,915000,32940,48488,1021250,49008,58743,917500,53186,30485,1215000,36450
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,22000,23000,20000,255,20000,37264,915000,33855,48184,1022500,49056,59231,917500,54103,32487,1215000,38880
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,23000,23000,20000,255,20000,35072,915000,32025,48184,1022500,49056,59475,917500,54103,32487,1215000,38880
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,22000,23000,20000,255,20000,34798,915000,31110,48184,1021250,49008,60756,917500,55020,32487,1215000,38880
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,22000,23000,20000,255,20000,34524,915000,31110,48184,1021250,49008,61000,917500,55937,35490,1215000,42525
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,22000,23000,20000,255,21000,34524,915000,31110,48184,1021250,49008,60512,917500,55020,35035,1215000,42525
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,22000,23000,20000,255,20000,35072,915000,32025,48032,1021250,49008,60756,917500,55020,34489,1215000,41310
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,22000,23000,20000,255,20000,32606,915000,29280,48184,1021250,49008,60512,917500,55020,34034,1215000,41310
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,22000,23000,20000,255,20000,33428,915000,30195,48184,1021250,49008,61244,917500,55937,32760,1215000,38880
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,22000,23000,20000,255,20000,34798,915000,31110,48032,1021250,49008,60512,917500,55020,35490,1215000,42525
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,22000,23000,20000,255,20000,32058,915000,29280,48184,1021250,49008,60512,917500,55020,33761,1215000,40095
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,22000,23000,20000,255,20000,36168,915000,32940,48032,1021250,49008,60756,917500,55020,33488,1215000,40095
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,22000,23000,20000,255,20000,34524,915000,31110,48184,1021250,49008,60756,917500,55020,32032,1215000,38880
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,22000,23000,20000,255,20000,34524,915000,31110,48032,1021250,49008,60756,917500,55020,31759,1215000,37665
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,22000,23000,20000,255,20000,35620,915000,32025,48488,1021250,49008,61244,917500,55937,30485,1215000,36450
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,23000,23000,20000,255,20000,33976,915000,30195,48184,1021250,49008,61000,917500,55937,30212,1215000,36450
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,22000,23000,20000,255,21000,38360,915000,34770,48184,1021250,49008,61488,917500,55937,30212,1215000,36450
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,22000,23000,20000,255,20000,34250,916250,31144,48184,1021250,49008,60512,917500,55020,30758,1215000,36450
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,22000,23000,20000,255,20000,35620,915000,32025,48184,1021250,49008,61488,917500,55937,29029,1215000,35235
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,22000,22000,20000,255,20000,38360,915000,34770,48184,1021250,49008,61732,917500,55937,26481,1215000,31590
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,22000,23000,20000,255,20000,35894,915000,32025,48184,1021250,49008,61488,917500,55937,28756,1215000,34020
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,22000,23000,20000,255,21000,37812,916250,33892,48184,1021250,49008,60756,917500,55020,31486,1215000,37665
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,22000,23000,20000,255,20000,34524,915000,31110,48488,1021250,49008,60268,917500,55020,31759,1215000,37665
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,22000,23000,20000,255,20000,34250,916250,31144,48184,1021250,49008,60512,917500,55020,32032,1215000,38880
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,22000,23000,20000,255,20000,36168,915000,32940,48488,1021250,49008,59231,917500,54103,31759,1215000,37665
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,22000,23000,20000,255,20000,33702,915000,30195,48184,1021250,49008,59475,917500,54103,30758,1215000,36450
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,22000,23000,20000,255,20000,35620,915000,32025,48184,1021250,49008,59231,917500,54103,31486,1215000,37665
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,22000,23000,20000,255,20000,36990,915000,32940,48032,1021250,49008,59719,917500,54103,31213,1215000,37665
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,22000,23000,20000,255,20000,33154,915000,30195,48184,1021250,49008,58987,917500,53186,32032,1215000,38880
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,22000,22000,20000,255,20000,36168,915000,32940,48184,1021250,49008,58987,917500,53186,31031,1215000,37665
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,22000,23000,20000,255,20000,36168,916250,32976,48184,1021250,49008,58987,917500,53186,31486,1215000,37665
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,22000,23000,20000,255,21000,35894,915000,32025,48032,1021250,49008,59475,917500,54103,32214,1215000,38880
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,22000,23000,20000,255,20000,38360,915000,34770,48184,1021250,49008,59475,917500,54103,32214,1215000,38880
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,22000,22000,20000,255,20000,35620,915000,32025,48184,1021250,49008,59719,917500,54103,32032,1215000,38880
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,22000,23000,20000,255,20000,33702,915000,30195,48184,1021250,49008,59719,917500,54103,32032,1215000,38880
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,22000,23000,20000,255,20000,36442,916250,32976,48184,1021250,49008,59719,917500,54103,31486,1215000,37665
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,22000,23000,20000,255,21000,34250,915000,31110,48184,1021250,49008,59719,917500,54103,30758,1215000,36450
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,22000,23000,20000,255,20000,35894,915000,32025,48032,1021250,49008,58987,917500,53186,31031,1215000,37665
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,23000,23000,20000,255,20000,36168,915000,32940,48184,1021250,49008,59475,917500,54103,30212,1215000,36450
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,22000,23000,20000,255,20000,35620,915000,32025,48488,1021250,49008,60024,917500,55020,32214,1215000,38880
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,22000,23000,20000,255,20000,37538,915000,33855,48488,1021250,49008,60024,917500,55020,31486,1215000,37665
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,22000,23000,20000,255,20000,35894,915000,32025,48184,1021250,49008,60024,917500,55020,31031,1215000,37665
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,22000,23000,20000,255,20000,35894,915000,32025,48184,1021250,49008,57218,917500,52269,35035,1215000,42525
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,22000,23000,20000,255,20000,37264,915000,33855,48184,1021250,49008,59475,917500,54103,34762,1215000,41310
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,22000,23000,20000,255,21000,35620,915000,32025,48184,1021250,49008,58255,917500,53186,34489,1215000,41310
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,23000,23000,20000,255,20000,37812,915000,33855,48184,1021250,49008,60024,917500,55020,35490,1215000,42525
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,22000,23000,20000,255,21000,37812,915000,33855,48184,1021250,49008,61488,917500,55937,37037,1215000,44955
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,22000,23000,20000,255,21000,34798,915000,31110,48032,1021250,49008,60512,917500,55020,36491,1215000,43740
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,22000,23000,20000,255,21000,36442,915000,32940,48488,1021250,49008,59231,917500,54103,35035,1215000,42525
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,22000,23000,20000,255,20000,35894,915000,32025,48488,1021250,49008,58255,917500,53186,34489,1215000,41310
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,22000,23000,20000,255,21000,37538,915000,33855,48184,1021250,49008,60756,917500,55020,37765,1215000,44955
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,22000,23000,20000,255,20000,36990,915000,32940,48184,1021250,49008,60024,917500,55020,36764,1215000,43740
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,22000,23000,20000,255,21000,33428,915000,30195,48184,1021250,49008,58499,917500,53186,35035,1215000,42525
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,23000,23000,20000,255,20000,36716,915000,32940,48184,1021250,49008,58499,917500,53186,34489,1215000,41310
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,22000,23000,20000,255,21000,38634,915000,34770,48184,1021250,49008,60756,917500,55020,37037,1215000,44955
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,22000,23000,20000,255,20000,35620,915000,32025,48488,1021250,49008,59719,917500,54103,37037,1215000,44955
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,22000,22000,20000,255,20000,37264,915000,33855,48032,1021250,49008,58499,917500,53186,34762,1215000,41310
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,22000,23000,20000,255,20000,34250,915000,31110,48184,1022500,49056,58743,917500,53186,34034,1215000,41310
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,22000,23000,20000,255,20000,38360,915000,34770,48184,1022500,49056,60268,917500,55020,35490,1215000,42525
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,22000,23000,20000,255,21000,36990,915000,32940,48488,1021250,49008,61244,917500,55937,37219,1215000,44955
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,22000,23000,20000,255,20000,37538,915000,33855,48184,1021250,49008,60024,917500,55020,37492,1215000,44955
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,22000,23000,20000,255,20000,38086,915000,34770,48184,1022500,49056,58743,917500,53186,36764,1215000,43740
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,23000,23000,20000,255,20000,34250,915000,31110,48184,1022500,49056,60024,917500,55020,34034,1215000,41310
500000,500000,500000,500000,200000,200000,200000,200000,-1,-1,-1,-1,21000,22000,23000,20000,255,20000,36168,915000,32940,48032,1022500,49056,61244,917500,55937,34034,1215000,41310
