[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  13561       tick         14978        252825       6778075 
      2  13561       tick           152          3705        846210 
      3  13561       tick           162          3704        844954 
      4  13561       tick           169          3589        846305 
      5  13561       tick           169          3582        846452 
      6  13561       tick           206          3509        846667 
      7  13561       tick           174          3546        846317 
      8  13561       tick           130          3556        846386 
      9  13561       tick           148          3602        846931 
     10  13561       tick           133          3597        846216 
     11  13561       tick           159          3599        842855 
     12  13561       tick           155          3603        845746 
     13  13561       tick           135          3563        846572 
     14  13561       tick           229          3549        846861 
     15  13561       tick           157          3582        846807 
     16  13561       tick           188          3528        846306 
     17  13561       tick           149          3549        846824 
     18  13561       tick           143          3537        846989 
     19  13561       tick           154          3488        846751 
     20  13561       tick           145          3610        845431 
     21  13561       tick           203          3560        846922 
     22  13561       tick           248          3573        846212 
     23  13561       tick           197          3617        845822 
     24  13561       tick           152          3529        846296 
     25  13561       tick           127          3552        846818 
     26  13561       tick           154          3565        845731 
     27  13561       tick           176          3542        846532 
     28  13561       tick           112          3525        846714 
     29  13561       tick           152          3505        846789 
     30  13561       tick           175          3555        845570 
     31  13561       tick           196          3583        842721 
     32  13561       tick           220          3541        845673 
     33  13561       tick           184          3599        845215 
     34  13561       tick           148          3571        845781 
     35  13561       tick           185          3552        846233 
     36  13561       tick           213          3523        844934 
     37  13561       tick           196          3524        846004 
     38  13561       tick           218          3421        845589 
     39  13561       tick           148          3521        845620 
     40  13561       tick           182          3481        845707 
     41  13561       tick           162          3505        846311 
     42  13561       tick           163          3533        844498 
     43  13561       tick           178          3550        845482 
     44  13561       tick           167          3494        845799 
     45  13561       tick           227          3520        845746 
     46  13561       tick           268          3597        845117 
     47  13561       tick           175          3472        845912 
     48  13561       tick           192          3511        845674 
     49  13561       tick           237          3536        845041 
     50  13561       tick           194          3560        845862 
     51  13561       tick           249          3537        842722 
     52  13561       tick           145          3475        845190 
     53  13561       tick           241          3557        846092 
     54  13561       tick           176          3529        846049 
     55  13561       tick           117          3538        846112 
     56  13561       tick           167          3562        846177 
     57  13561       tick           224          3498        845974 
     58  13561       tick           193          3536        845536 
     59  13561       tick           173          3565        844685 
     60  13561       tick           172          3503        845163 
     61  13561       exit          2367          3653        459323 
