howmany,island,task,frequency,power_25%,power_50%,power_75%,power_max,power_mean,power_min,time_25%,time_50%,time_75%,time_max,time_mean,time_min,time_rel,voltage_25%,voltage_50%,voltage_75%,voltage_max,voltage_mean,voltage_min
3,big,cacherate-100,200000,198121.0,198121.0,199034.0,207251.0,198468.9057017544,164340.0,7.5075,8.045,8.217500000000001,8.33,7.9255555555555555,7.44,1.384779654436032,913750.0,913750.0,913750.0,913750.0,913747.2587719298,912500.0
3,big,cacherate-100,300000,278160.0,278160.0,279072.0,291840.0,278553.2236842105,204512.0,5.4625,5.815,5.915,5.98,5.733888888888889,5.4,1.0018443020772667,912500.0,912500.0,912500.0,913750.0,912546.600877193,912500.0
3,big,cacherate-100,400000,350208.0,350208.0,351120.0,364800.0,350708.7960526316,287280.0,4.62,4.87,4.945,4.99,4.810555555555556,4.56,0.8405164045816348,912500.0,912500.0,912500.0,912500.0,912223.1359649122,911250.0
3,big,cacherate-100,500000,416327.0,417238.0,418149.0,451360.0,417821.32236842107,317028.0,4.15,4.35,4.43,4.45,4.309444444444444,4.13,0.7529605901766647,911250.0,911250.0,911250.0,912500.0,911277.4122807018,910000.0
3,big,cacherate-100,600000,479186.0,480097.0,481919.0,497406.0,480286.86842105264,217294.0,3.8725,4.03,4.1075,4.15,4.004444444444443,3.84,0.6996699669966996,911250.0,911250.0,911250.0,913750.0,911239.0350877192,910000.0
3,big,cacherate-100,700000,541450.0,542045.0,543867.0,578485.0,541715.4824561403,170731.0,3.7,3.865,3.9075,3.95,3.824444444444445,3.66,0.6682197631527861,911250.0,911250.0,911250.0,913750.0,911071.8201754388,910000.0
3,big,cacherate-100,800000,606232.0,607145.0,608058.0,671055.0,607089.9780701754,388162.0,3.5625,3.7,3.77,3.8,3.678333333333333,3.53,0.6426907396622015,913750.0,913750.0,913750.0,922500.0,913750.0,912500.0
3,big,cacherate-100,900000,705376.0,706880.0,708760.0,740720.0,707321.9649122807,617296.0,3.485,3.635,3.69,3.71,3.6033333333333335,3.46,0.6295864880605708,938750.0,938750.0,938750.0,941250.0,939048.7938596492,938750.0
3,big,cacherate-100,1000000,816624.0,818320.0,821215.0,865605.0,819007.326754386,618240.0,3.4075,3.55,3.6075,3.63,3.5216666666666665,3.38,0.6153174140943507,963750.0,965000.0,965000.0,966250.0,964531.25,963750.0
3,big,cacherate-100,1100000,935550.0,938520.0,940500.0,979110.0,937211.3355263158,446755.0,3.3725,3.52,3.5675,3.59,3.489444444444445,3.36,0.6096874393321686,990000.0,990000.0,990000.0,995000.0,990005.4824561405,988750.0
3,big,cacherate-100,1200000,1063752.0,1066765.0,1069848.0,1133856.0,1064415.9780701755,277233.0,3.3425,3.475,3.53,3.56,3.4516666666666667,3.32,0.6030867792661619,1015000.0,1016250.0,1016250.0,1023750.0,1015767.5438596492,1015000.0
3,big,cacherate-100,1300000,1202355.0,1204437.0,1207560.0,1319172.0,1202818.278508772,516724.0,3.34,3.46,3.51,3.54,3.435555555555556,3.31,0.6002717918850711,1041250.0,1041250.0,1041250.0,1046250.0,1041233.552631579,1040000.0
3,big,cacherate-100,1400000,1348638.5,1350822.0,1354023.0,1462857.0,1349092.846491228,598130.0,3.315,3.47,3.535,3.56,3.438888888888888,3.28,0.6008542030673655,1067500.0,1067500.0,1067500.0,1070000.0,1067324.5614035088,1066250.0
3,big,cacherate-100,1500000,1510236.0,1513512.0,1517954.25,1559376.0,1513042.3070175438,1065675.0,3.3025,3.45,3.5225,3.54,3.4244444444444446,3.26,0.598330421277422,1092500.0,1092500.0,1092500.0,1097500.0,1092683.6622807018,1091250.0
3,big,cacherate-100,1600000,1737216.0,1741740.0,1746752.0,1812993.0,1738637.6864035088,814627.0,3.29,3.435,3.5075,3.53,3.411666666666667,3.27,0.5960978450786256,1131250.0,1131250.0,1131250.0,1133750.0,1131222.5877192982,1130000.0
3,big,cacherate-100,1700000,1984056.0,1989000.0,1994850.0,2191410.0,1987002.0504385964,1421456.0,3.1950000000000003,3.35,3.43,3.43,3.324,3.19,0.5807804309842749,1170000.0,1170000.0,1170000.0,1170000.0,1169841.00877193,1167500.0
3,big,cacherate-100,1800000,2256544.0,2265000.0,2269832.0,2335064.0,2257734.3552631577,892440.0,3.21,3.35,3.43,3.44,3.3313333333333337,3.2,0.5820617355853234,1208750.0,1208750.0,1208750.0,1208750.0,1208618.4210526317,1206250.0
3,big,cacherate-100,1900000,2644740.0,2655859.0,2662380.0,2774520.0,2647917.3421052634,1602656.0,3.2,3.34,3.43,3.43,3.321333333333333,3.19,0.5803145020384392,1260000.0,1260000.0,1260000.0,1261250.0,1259879.3859649124,1256250.0
3,big,cacherate-100,2000000,3192399.0,3216213.0,3231675.0,3650478.0,3203594.3442982454,1743714.0,3.2,3.34,3.42,3.43,3.32,3.19,0.5800815375655213,1323750.0,1323750.0,1325000.0,1326250.0,1324125.548245614,1318750.0
