frequency,power,task,island,voltage,time,howmany,time_rel
200000,209338.278508772,cacherate-60,big,913744.5175438595,8.926111111111114,3,1.354493340077559
300000,292124.9539473684,cacherate-60,big,912489.0350877192,6.493333333333334,3,0.9853313100657564
400000,367882.00657894736,cacherate-60,big,912475.3289473684,5.415555555555557,3,0.8217838475805094
500000,433572.74342105264,cacherate-60,big,911496.7105263158,4.866111111111112,3,0.738408362839319
600000,497763.7368421053,cacherate-60,big,911173.245614035,4.520555555555556,3,0.685972011465183
700000,554836.677631579,cacherate-60,big,908360.745614035,4.303888888888888,3,0.6530939133367054
800000,623250.3574561403,cacherate-60,big,913774.6710526316,4.149444444444445,3,0.6296577305682011
900000,725040.1228070175,cacherate-60,big,939144.7368421052,4.051666666666667,3,0.6148204350025291
1000000,834741.0065789474,cacherate-60,big,964605.2631578948,3.965,3,0.6016691957511381
1100000,951131.475877193,cacherate-60,big,990000.0,3.915555555555556,3,0.5941662451525882
1200000,1079191.8135964912,cacherate-60,big,1015937.5,3.877222222222223,3,0.5883493508683192
1300000,1219178.6074561405,cacherate-60,big,1041291.1184210526,3.850555555555556,3,0.584302815714045
1400000,1363092.0328947369,cacherate-60,big,1067294.4078947369,3.845,3,0.5834597875569044
1500000,1522808.0175438595,cacherate-60,big,1092946.820175439,3.834444444444445,3,0.5818580340583377
1600000,1746281.5065789474,cacherate-60,big,1131151.3157894737,3.808333333333333,3,0.5778958017197774
1700000,1994567.524122807,cacherate-60,big,1169978.070175439,3.722,3,0.5647951441578148
1800000,2267210.5021929825,cacherate-60,big,1208711.6228070175,3.736666666666666,3,0.5670207384926655
1900000,2654778.1578947366,cacherate-60,big,1259912.2807017544,3.7266666666666666,3,0.5655032878098128
2000000,3205309.6907894737,cacherate-60,big,1323887.0614035088,3.725333333333333,3,0.565300961052099
