[Event-to-counter mappings]
pmc1=data_mem_access
pmc2=data_read_retired
pmc3=data_write_retired
pmc4=dtlb_misses
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1  10234       tick       6779982       4517207       2258881         13835 
      2  10234       tick      10525391       7016927       3508464         21416 
      3  10234       tick      10469808       6979873       3489935         21403 
      4  10234       tick      10507086       7004723       3502363         21462 
      5  10234       tick      10425790       6950527       3475263         21193 
      6  10234       tick      10519883       7013257       3506626         21466 
      7  10234       tick      10528112       7018740       3509372         21464 
      8  10234       tick      10521267       7014178       3507089         21461 
      9  10234       tick      10512124       7008083       3504041         21428 
     10  10234       tick      10522280       7014853       3507427         21509 
     11  10234       tick      10470502       6980334       3490168         21271 
     12  10234       tick      10414271       6942848       3471423         21174 
     13  10234       tick      10427787       6951859       3475928         21297 
     14  10234       tick      10363395       6908928       3454467         21173 
     15  10234       tick       9966040       6644027       3322013         20329 
     16  10234       tick      10800318       7200213       3600105         22045 
     17  10234       tick      10515393       7010262       3505131         21423 
     18  10234       tick      10493399       6995599       3497800         21418 
     19  10234       tick      10502908       7001939       3500969         21464 
     20  10234       tick      10524589       7016393       3508196         21472 
     21  10234       tick      10523451       7015634       3507817         21481 
     22  10234       tick      10516938       7011293       3505645         21476 
     23  10234       tick      10480573       6987047       3493526         21371 
     24  10234       tick      10512789       7008525       3504264         21429 
     25  10234       tick      10466567       6977712       3488855         21302 
     26  10234       tick      10502097       7001398       3500699         21332 
     27  10234       tick      10525977       7017318       3508659         21471 
     28  10234       tick      10506815       7004542       3502273         21401 
     29  10234       tick      10494592       6996395       3498197         21412 
     30  10234       tick      10528450       7018967       3509483         21472 
     31  10234       tick      10513687       7009126       3504561         21263 
     32  10234       tick      10527500       7018334       3509166         21438 
     33  10234       tick      10501669       7001112       3500557         21395 
     34  10234       tick      10506779       7004519       3502260         21398 
     35  10234       tick      10448456       6965637       3482819         21273 
     36  10234       tick      10470473       6980316       3490157         21370 
     37  10234       tick      10523370       7015579       3507791         21317 
     38  10234       tick      10496470       6997646       3498824         21419 
     39  10234       exit       1208183        805421        402695          2477 
