,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,5.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,11.26677574044,100000.0,299999.0,299999.0,299999.0,299999.0,27.931166473,1642860.0,1613650.849
std,0.34841764570135847,0.0,0.0,0.0,0.0,0.0,0.6153938964081994,7374.468305090394,7431.728652403959
min,11.1108241508,100000.0,299999.0,299999.0,299999.0,299999.0,26.143376,1635000.0,1600218.0
25%,11.110915576,100000.0,299999.0,299999.0,299999.0,299999.0,27.50727725,1635000.0,1607863.75
50%,11.1109600195,100000.0,299999.0,299999.0,299999.0,299999.0,27.9541395,1648000.0,1613346.0
75%,11.1111348159,100000.0,299999.0,299999.0,299999.0,299999.0,28.334943,1648000.0,1618211.0
max,11.89004414,100000.0,299999.0,299999.0,299999.0,299999.0,29.718273,1673000.0,1661769.0
