[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  30219       tick       1551118          2280       4188704 
      2  30219       tick       2237310             8       5611286 
      3  30219       tick       2241771            13       5622629 
      4  30219       tick       2236213            10       5608695 
      5  30219       tick       2242009            10       5623083 
      6  30219       tick       2239964             9       5617859 
      7  30219       tick       2241769            10       5622613 
      8  30219       tick       2236582             9       5609435 
      9  30219       tick       2239689            11       5617413 
     10  30219       tick       2239684             9       5617256 
     11  30219       tick       2242441             8       5624248 
     12  30219       tick       2239857            10       5617643 
     13  30219       tick       2238740             9       5614952 
     14  30219       tick       2238170            12       5613707 
     15  30219       tick       2233947             8       5602910 
     16  30219       tick       2244501             9       5629395 
     17  30219       tick       2235598             8       5606978 
     18  30219       tick       2240756             9       5620031 
     19  30219       exit       2077824            99       5211175 
