[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1    914       tick          7434       1258088      33954438 
      2    914       tick          3869       1482991      40003648 
      3    914       tick          3553       1483779      40031270 
      4    914       tick          3683       1475075      40051468 
      5    914       tick          4243       1479745      39988482 
      6    914       tick          4622       1482452      39901910 
      7    914       tick          3706       1481607      40025731 
      8    914       tick          3997       1474608      39964985 
      9    914       tick          3421       1483276      40041371 
     10    914       tick          3603       1480734      40053692 
     11    914       tick          3436       1481348      39989476 
     12    914       tick          3633       1488071      40006355 
     13    914       tick          3927       1481435      40040286 
     14    914       tick          3822       1476689      40005189 
     15    914       tick          3624       1483159      40037671 
     16    914       tick          3686       1478072      40031123 
     17    914       tick          3123       1484218      39991339 
     18    914       tick          3497       1485861      40032048 
     19    914       tick          3494       1486261      40023146 
     20    914       tick          3311       1479424      40024553 
     21    914       tick          4206       1483955      39960396 
     22    914       tick          3359       1482250      40037464 
     23    914       tick          4098       1483495      39996103 
     24    914       exit          3330       1051703      28528016 
