[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  27594       tick          2413         50328        821839 
      2  27594       tick           876         42122        760031 
      3  27594       tick           611         42156        760691 
      4  27594       tick           566         42015        758051 
      5  27594       tick           750         42156        760659 
      6  27594       tick           757         42153        760900 
      7  27594       tick           547         42132        760559 
      8  27594       tick           339         42177        761138 
      9  27594       tick           505         42159        760915 
     10  27594       tick           588         42169        761020 
     11  27594       tick           640         42151        760692 
     12  27594       tick           559         42204        761870 
     13  27594       tick           452         42201        761433 
     14  27594       tick           561         42223        761937 
     15  27594       tick           512         42209        761884 
     16  27594       tick           683         42185        761238 
     17  27594       tick           564         42205        761890 
     18  27594       tick           684         42151        760643 
     19  27594       tick           621         42191        761631 
     20  27594       tick           665         42186        761143 
     21  27594       tick           662         42174        760703 
     22  27594       tick           552         42208        761932 
     23  27594       tick           619         42171        760953 
     24  27594       tick           590         42028        758240 
     25  27594       tick           515         42220        762040 
     26  27594       tick           541         42214        761982 
     27  27594       tick           561         42205        761555 
     28  27594       tick           536         42173        761109 
     29  27594       tick           575         42216        761866 
     30  27594       tick           559         42187        761385 
     31  27594       tick           639         42090        759675 
     32  27594       tick           592         42068        759406 
     33  27594       tick           565         42211        761860 
     34  27594       tick           601         42185        761320 
     35  27594       tick           621         42189        761443 
     36  27594       tick           670         42160        760979 
     37  27594       tick           633         42116        759833 
     38  27594       tick           575         42169        761235 
     39  27594       tick           645         42132        760431 
     40  27594       tick           605         42148        760719 
     41  27594       tick           681         42167        761196 
     42  27594       tick           585         42181        761426 
     43  27594       tick           601         42176        761204 
     44  27594       tick           667         42052        758529 
     45  27594       tick           580         42193        761128 
     46  27594       tick           687         42172        760747 
     47  27594       tick           628         42134        760154 
     48  27594       tick           610         42166        760900 
     49  27594       tick           681         42124        760216 
     50  27594       tick           576         42195        761653 
     51  27594       tick           609         42167        761052 
     52  27594       tick           717         42103        759760 
     53  27594       tick           607         42178        761351 
     54  27594       tick           715         42143        760416 
     55  27594       tick           557         42169        760997 
     56  27594       tick           633         42162        760779 
     57  27594       tick           710         42143        760422 
     58  27594       tick           639         42145        760613 
     59  27594       tick           653         42193        761377 
     60  27594       tick           589         42186        761332 
     61  27594       tick           610         42176        761282 
     62  27594       tick           624         42195        761386 
     63  27594       tick           641         42177        761115 
     64  27594       tick           646         42019        757738 
     65  27594       tick           589         42185        761180 
     66  27594       tick           628         42128        760167 
     67  27594       tick           597         42173        761067 
     68  27594       tick           655         42140        760214 
     69  27594       tick           611         42154        760611 
     70  27594       tick           669         42152        760751 
     71  27594       exit           787         14801        263912 
