[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  13401       tick          2061         12782        515941 
      2  13401       tick       1000799           638       2027349 
      3  13401       tick       1043392           103       2084904 
      4  13401       tick       1044955            98       2088071 
      5  13401       tick       1042006           131       2082173 
      6  13401       tick       1047401            95       2092970 
      7  13401       tick       1045617            99       2089357 
      8  13401       tick       1046330            97       2090794 
      9  13401       tick       1044321            92       2086784 
     10  13401       tick       1044446           101       2087026 
     11  13401       tick       1048054            96       2094233 
     12  13401       tick       1044163            65       2086458 
     13  13401       tick       1045068           106       2088236 
     14  13401       tick       1047655           111       2093388 
     15  13401       tick       1042039           117       2082227 
     16  13401       tick       1041909           109       2081970 
     17  13401       tick       1047800            94       2093727 
     18  13401       tick       1040021           120       2078325 
     19  13401       tick       1045544           109       2089241 
     20  13401       tick       1041218           111       2080597 
     21  13401       tick       1045451            98       2089061 
     22  13401       tick       1044233            79       2086632 
     23  13401       tick       1043467           103       2085091 
     24  13401       tick       1047382            92       2092915 
     25  13401       tick       1044586           102       2087310 
     26  13401       tick       1009046           115       2016303 
     27  13401       tick       1073497            86       2145098 
     28  13401       tick       1041100           117       2080377 
     29  13401       tick       1047371            87       2092880 
     30  13401       tick       1032234           122       2062729 
     31  13401       tick       1044040           100       2086238 
     32  13401       tick       1046571            97       2091270 
     33  13401       tick       1043382           101       2084871 
     34  13401       tick       1044372           113       2086967 
     35  13401       tick       1040539           106       2079256 
     36  13401       tick       1038684            99       2075534 
     37  13401       tick       1046079            89       2090278 
     38  13401       tick       1041299           108       2080815 
     39  13401       tick       1044759            96       2087671 
     40  13401       tick       1034068           100       2066327 
     41  13401       tick       1046206           110       2090567 
     42  13401       tick       1044851           100       2087875 
     43  13401       tick       1031264           191       2060575 
     44  13401       exit             0             0             0 
