[Event-to-counter mappings]
pmc1=itlb_misses
pmc2=l1_data_accesses
pmc3=l1_data_refills
pmc4=l1_instr_refills
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1  16586       tick          1541      66588371       2335124          5313 
      2  16586       tick          1022      80059301       2815646          3932 
      3  16586       tick          1032      79784573       2810089          3775 
      4  16586       tick          1014      79680254       2805778          3745 
      5  16586       tick           996      79661924       2804448          3704 
      6  16586       tick          1014      79764009       2809142          3801 
      7  16586       tick           933      79928932       2814372          3709 
      8  16586       tick          1007      80156814       2791847          3852 
      9  16586       tick           983      79946537       2783479          3726 
     10  16586       tick          1017      79673010       2800472          3881 
     11  16586       tick          1010      79795304       2807358          3858 
     12  16586       tick           989      78516719       2764239          3731 
     13  16586       tick          1035      81009604       2855831          3921 
     14  16586       tick           974      79757317       2802891          3820 
     15  16586       tick          1018      79852196       2812015          3753 
     16  16586       tick           968      80217670       2779141          3826 
     17  16586       tick           993      79776560       2810265          3815 
     18  16586       tick          1009      79769516       2805192          3854 
     19  16586       tick          1046      79665132       2802205          3747 
     20  16586       tick          1025      79567365       2803996          3876 
     21  16586       tick          1003      79814597       2806048          3907 
     22  16586       tick           963      79860097       2812648          3772 
     23  16586       tick           986      79671908       2801540          3795 
     24  16586       tick          1008      80251353       2785403          3798 
     25  16586       tick          1076      79763571       2809743          3843 
     26  16586       exit           346      15879423        556472          1224 
