,time,Run_1,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,5.0,5.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,2.26301579264,6.8,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,31.437067812,1785235.0,1760484.499
std,0.3328266042860724,0.4472135954999579,0.0,0.0,0.0,0.0,0.0,0.56795523020314,14047.744093416355,13502.220510149571
min,2.1140787996,6.0,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,29.625015,1760000.0,1744934.0
25%,2.114163501,7.0,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,31.070517,1773000.0,1753767.25
50%,2.1142176044,7.0,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,31.443549,1785000.0,1757265.5
75%,2.1142249452,7.0,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,31.832125,1786000.0,1764943.5
max,2.858394113,7.0,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,33.262084,1948000.0,1925930.0
