,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,60.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,4.283614147176667,100000.0,599999.0,599999.0,599999.0,599999.0,29.691196989,2240538.0,2215979.512
std,0.2807654273080431,0.0,0.0,0.0,0.0,0.0,0.6231830250340742,60317.66554482009,60011.67810744111
min,4.1179528032,100000.0,599999.0,599999.0,599999.0,599999.0,27.744308,1960000.0,1931269.0
25%,4.12213931325,100000.0,599999.0,599999.0,599999.0,599999.0,29.294725250000003,2248000.0,2227742.0
50%,4.12409357525,100000.0,599999.0,599999.0,599999.0,599999.0,29.687187,2261000.0,2234484.0
75%,4.277774737350001,100000.0,599999.0,599999.0,599999.0,599999.0,30.075763,2273000.0,2242291.25
max,4.804606783,100000.0,599999.0,599999.0,599999.0,599999.0,31.75441,2286000.0,2260082.0
