[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  15584       tick        741110          2262       1718724 
      2  15584       tick       2006010            23       4009253 
      3  15584       tick       2008299            24       4013724 
      4  15584       tick       1997715            22       3992767 
      5  15584       tick       2008452            21       4014106 
      6  15584       tick       2011613            26       4020294 
      7  15584       tick       2000276            21       3997759 
      8  15584       tick       2006687            22       4010567 
      9  15584       tick       2008791            19       4014712 
     10  15584       tick       2000236            17       3997671 
     11  15584       tick       2008977            17       4015268 
     12  15584       tick       2007732            24       4012647 
     13  15584       tick       2004002            21       4005161 
     14  15584       tick       1999205            20       3995585 
     15  15584       tick       1998113            21       3993623 
     16  15584       tick       2005518            19       4008086 
     17  15584       tick       2007573            17       4012355 
     18  15584       tick       2003665            18       4004456 
     19  15584       tick       2005787            24       4008745 
     20  15584       tick       2006827            15       4010843 
     21  15584       tick       2003902            22       4005001 
     22  15584       tick       2007450            15       4012094 
     23  15584       exit       1095176           105       2188652 
