howmany,island,frequency,task,meas_power,meas_time,pred_power,pred_time,time_error,power_error
1,cpu,600000,decrypt,3034626.1306532663,1.0,3046575.874672508,1.0005828304991773,0.058283049917728924,0.39377977730222435
1,cpu,700000,decrypt,3121603.0150753767,0.8573779484366431,3136567.345364488,0.857835070396782,0.05331627212624738,0.47937967181743424
1,cpu,800000,decrypt,3183074.297188755,0.7493143170597917,3200883.414644184,0.7514399341744378,0.28367496339676646,0.5594942433846952
1,cpu,900000,decrypt,3247530.0601202403,0.6662095447065278,3265587.5069734794,0.6675809105869447,0.20584602717167083,0.556036326652832
1,cpu,1000000,decrypt,3311847.847847848,0.5987383433900164,3333047.9862351874,0.6008639605046626,0.3550160329821377,0.640130204082768
1,cpu,1100000,decrypt,3374069.0,0.5452550740537575,3398225.903362434,0.5461464618760287,0.16348088531190416,0.7159575978568871
1,cpu,1200000,decrypt,3436134.1341341343,0.501371365880417,3467759.5592269604,0.501371365880417,0.0,0.9203780719344755
1,cpu,1300000,decrypt,3501013.013013013,0.461601755348327,3536527.7846718854,0.4630416895227647,0.31194295900177776,1.0144141574700352
1,cpu,1400000,decrypt,3564722.44488978,0.4284147010422381,3608810.3827735386,0.4295803620405924,0.27208706786170167,1.2367845902550103
1,cpu,1500000,decrypt,3630508.016032064,0.4004388370817334,3678815.833555302,0.4008502468458585,0.10273972602741153,1.3306076535271203
1,cpu,600000,encrypt,3033063.3165829144,1.0,3045260.719065413,1.0004115226337449,0.04115226337448874,0.40214796756172494
1,cpu,700000,encrypt,3120981.9095477387,0.8559670781893005,3134794.0457029147,0.8574531321444903,0.17361111111110994,0.4425573923681439
1,cpu,800000,encrypt,3180473.3668341707,0.7506172839506174,3198912.527849895,0.7506172839506174,0.0,0.5797615288342616
1,cpu,900000,encrypt,3244949.849548646,0.6666666666666666,3262958.503168873,0.6666666666666666,0.0,0.5549747902184726
1,cpu,1000000,encrypt,3308647.5903614457,0.5997256515775036,3329668.161876266,0.6002057613168724,0.08005489478497067,0.6353221653480439
1,cpu,1100000,encrypt,3370079.079079079,0.5459533607681757,3395497.9390179478,0.5462277091906722,0.0502512562813973,0.7542511419588066
1,cpu,1200000,encrypt,3433478.0,0.5006858710562415,3464283.897646741,0.5006858710562415,0.0,0.897221349510351
1,cpu,1300000,encrypt,3498623.6236236235,0.4628257887517147,3532639.416686907,0.4628257887517147,0.0,0.9722621442786782
1,cpu,1400000,encrypt,3561848.848848849,0.4290809327846364,3604075.4735561297,0.4296296296296297,0.1278772378517024,1.185525453190633
1,cpu,1500000,encrypt,3626981.0,0.4010973936899863,3673521.537794877,0.4015089163237312,0.10259917920657417,1.2831756713056077
1,cpu,600000,gzip-1,3068930.7228915663,1.0,3071250.830953802,1.054766006316394,5.4766006316393945,0.07559988385953587
1,cpu,700000,gzip-1,3165764.0562249,0.8604651162790699,3165346.32104893,1.2096612115991965,40.582248915582284,-0.013195398284613477
1,cpu,800000,gzip-1,3235627.2545090183,0.7490668963537181,3233294.790161647,0.8875968992248061,18.49367573783056,-0.07208692979455385
1,cpu,900000,gzip-1,3305825.301204819,0.6672408842951478,3301550.4313074667,1.063833859699493,59.43775100401611,-0.12931324277161715
1,cpu,1000000,gzip-1,3375480.0,0.6000574217628482,3371900.9744351176,0.929730117714614,54.94019138755982,-0.1060301220828575
1,cpu,1100000,gzip-1,3444562.124248497,0.5460809646856158,3437027.459981207,0.7376543209876543,35.08149316508937,-0.21874084413368586
1,cpu,1200000,gzip-1,3516609.609609609,0.5007177720356016,3512913.813715385,0.7736146999712891,54.50114678899077,-0.10509542725825856
1,cpu,1300000,gzip-1,3587025.025025025,0.4628194085558427,3585291.3392288582,0.8407503110345488,81.65839536807277,-0.04833213551819798
1,cpu,1400000,gzip-1,3658441.0,0.4295147861039334,3658576.9488145136,0.6607330845056943,53.83244206773619,0.003716031350884911
1,cpu,1500000,gzip-1,3731987.987987988,0.4010910134941143,3733976.086616071,0.762465307684946,90.09782868050586,0.05327183888270268
1,cpu,600000,gzip-5,3074341.137123746,1.0,3076023.2123969835,1.0538426138978372,5.384261389783718,0.05471335802413105
1,cpu,700000,gzip-5,3172040.066777963,0.8559595029912563,3171359.351078918,0.9023239760699492,5.416666666666643,-0.02145987076816569
1,cpu,800000,gzip-5,3243991.983967936,0.750759318913944,3241115.445113628,0.7968016566958125,6.13276940051491,-0.0886728101833803
1,cpu,900000,gzip-5,3316122.244488978,0.6670961803957662,3310389.137713,0.7067188219052001,5.939569536423823,-0.17288586949728488
1,cpu,1000000,gzip-5,3384843.0,0.6011044638748274,3382016.7111351965,0.6375517717441326,6.063389986219579,-0.08349837392172992
1,cpu,1100000,gzip-5,3455797.7977977977,0.5450529222273355,3452599.5324722463,0.5818453750575242,6.7502532928064936,-0.09254781421498322
1,cpu,1200000,gzip-5,3528005.005005005,0.5005982512655315,3527304.691388145,0.5358720662678325,7.046332046332049,-0.019850131047609812
1,cpu,1300000,gzip-5,3601053.053053053,0.4619420156465715,3600735.950874828,0.4978370915784629,7.770472205618651,-0.008805818008053157
1,cpu,1400000,gzip-5,3673516.0,0.4285319834330419,3678091.213143768,0.4651173492867005,8.53737113402064,0.12454588856473713
1,cpu,1500000,gzip-5,3746569.5695695695,0.4006442705936494,3751134.383030774,0.4341233317993557,8.3563059958649,0.12183981576856082
1,cpu,600000,gzip-9,3073500.834724541,1.0,3075967.671427073,1.0541974169741697,5.419741697416969,0.0802614619349281
1,cpu,700000,gzip-9,3173396.6666666665,0.86070110701107,3171645.0845166342,0.9075184501845016,5.4394426580921555,-0.055195814895467786
1,cpu,800000,gzip-9,3244955.955955956,0.7533210332103321,3241731.1750724525,0.7949031365313654,5.5198383541513705,-0.09937826359660401
1,cpu,900000,gzip-9,3314124.124124124,0.6689114391143911,3310291.4408375,0.7080719557195572,5.854364915184115,-0.1156469445041366
1,cpu,1000000,gzip-9,3385115.230460922,0.6011070110701107,3382957.1970719164,0.6392988929889298,6.353591160220992,-0.06375066259447551
1,cpu,1100000,gzip-9,3456496.993987976,0.5465867158671587,3452565.2234217804,0.5847094095940959,6.974683544303788,-0.11375015146937496
1,cpu,1200000,gzip-9,3527989.97995992,0.5025830258302584,3527591.1838700385,0.5368311808118081,6.814427312775319,-0.011303776148652666
1,cpu,1300000,gzip-9,3600761.523046092,0.4632841328413284,3600475.981791035,0.4998154981549814,7.885304659498173,-0.007930024058237766
1,cpu,1400000,gzip-9,3673359.0,0.4292435424354243,3677405.043143144,0.4643219557195572,8.172147001934254,0.11014559543850402
1,cpu,1500000,gzip-9,3746835.0,0.4007380073800738,3752314.284989201,0.4330488929889299,8.062845303867402,0.14623769098988873
1,cpu,600000,hash,3069580.0,1.0,3075957.1969161974,1.0075757575757576,0.7575757575757569,0.20775470638319987
1,cpu,700000,hash,3163740.480961924,0.8586776859504134,3171199.627054901,0.865702479338843,0.8180943214629333,0.23576984704854748
1,cpu,800000,hash,3233786.5731462925,0.753719008264463,3242538.8325821906,0.7583677685950415,0.6167763157894696,0.2706504971162244
1,cpu,900000,hash,3304243.75,0.6699380165289257,3313057.053755098,0.6736570247933884,0.5551272166537996,0.26672680413174793
1,cpu,1000000,hash,3372989.98998999,0.6049586776859505,3384850.2817115,0.608987603305785,0.6659836065573569,0.35162546454949406
1,cpu,1100000,hash,3441421.421421421,0.5508264462809918,3456015.3078866163,0.5524793388429753,0.3000750187546997,0.4240656600308875
1,cpu,1200000,hash,3510548.0,0.506611570247934,3531332.367690646,0.5075757575757578,0.19032082653617707,0.5920547928883494
1,cpu,1300000,hash,3581019.0,0.4673553719008265,3607093.383450418,0.4709710743801653,0.7736516357205897,0.7281274813235501
1,cpu,1400000,hash,3652556.556556557,0.4338842975206612,3685648.78624636,0.4363636363636364,0.571428571428567,0.9060018422001008
1,cpu,1500000,hash,3724194.1941941935,0.4074380165289256,3762651.229314819,0.4087809917355371,0.3296146044624647,1.0326270091011325
1,cpu,600000,idle,2855955.0,0.0,2855955.0,0.0,0.0,0.0
1,cpu,700000,idle,2899018.796992481,0.0,2899018.796992481,0.0,0.0,0.0
1,cpu,800000,idle,2926002.506265664,0.0,2926002.506265664,0.0,0.0,0.0
1,cpu,900000,idle,2951370.481927711,0.0,2951370.481927711,0.0,0.0,0.0
1,cpu,1000000,idle,2978583.583583584,0.0,2978583.583583584,0.0,0.0,0.0
1,cpu,1100000,idle,3003434.2928660824,0.0,3003434.2928660824,0.0,0.0,0.0
1,cpu,1200000,idle,3031055.165496489,0.0,3031055.165496489,0.0,0.0,0.0
1,cpu,1300000,idle,3057185.0,0.0,3057185.0,0.0,0.0,0.0
1,cpu,1400000,idle,3084576.0,0.0,3084576.0,0.0,0.0,0.0
1,cpu,1500000,idle,3110947.0,0.0,3110947.0,0.0,0.0,0.0
2,cpu,600000,decrypt,3228762.144053601,1.0004114097641252,3237196.749345016,1.0005828304991773,0.01713502398902764,0.26123340509764664
2,cpu,700000,decrypt,3360407.0351758795,0.8577893582007678,3374115.893736495,0.857835070396782,0.005329070077298144,0.40795232295120404
2,cpu,800000,decrypt,3458446.2311557787,0.7498628634119583,3475764.323022704,0.7514399341744378,0.2103145574250253,0.500747755188833
2,cpu,900000,decrypt,3555930.7228915663,0.6666209544706527,3579804.532019248,0.6675809105869447,0.14400329150382582,0.6713800405050774
2,cpu,1000000,decrypt,3655618.2364729457,0.6005211190345584,3687512.388886791,0.6008639605046626,0.057090659968027924,0.8724694525164094
2,cpu,1100000,decrypt,3757691.382765531,0.5449808008776742,3793017.5138587854,0.5461464618760287,0.21389028686463954,0.9401019800422115
2,cpu,1200000,decrypt,3860797.246558198,0.5003771256171147,3904463.952957432,0.501371365880417,0.19869818430970607,1.1310282206132882
2,cpu,1300000,decrypt,3963003.003006012,0.4617388919363686,4015870.569343771,0.4630416895227647,0.28215028215029736,1.334027915135508
2,cpu,1400000,decrypt,4071380.852852853,0.4291003839824465,4133044.765547077,0.4295803620405924,0.11185682326622186,1.514569992905864
2,cpu,1500000,decrypt,4177632.6326326327,0.4008502468458585,4246684.667110604,0.4008502468458585,0.0,1.6528986761207085
2,cpu,600000,encrypt,3227869.3467336684,0.9995427526291724,3234566.4381308258,1.0004115226337449,0.08691674290942902,0.20747715219435062
2,cpu,700000,encrypt,3359705.527638191,0.8573388203017833,3370569.294413348,0.8574531321444903,0.013333333333337229,0.32335473111520946
2,cpu,800000,encrypt,3454917.5879396987,0.7496570644718795,3471822.549434126,0.7506172839506174,0.12808783165598267,0.48930143958971417
2,cpu,900000,encrypt,3548247.743229689,0.6665294924554185,3574546.524410034,0.6666666666666666,0.020580366330500043,0.741176577383159
2,cpu,1000000,encrypt,3648760.280842528,0.5998628257887517,3680752.740168948,0.6002057613168724,0.05716899153898745,0.8768035404899952
2,cpu,1100000,encrypt,3752587.587587588,0.5454046639231825,3787561.585169812,0.5462277091906722,0.15090543259556458,0.9319968359408182
2,cpu,1200000,encrypt,3853842.685370741,0.5004115226337449,3897512.629796993,0.5006858710562415,0.05482456140352035,1.133153270423413
2,cpu,1300000,encrypt,3956687.684684685,0.4624142661179699,4008093.833373814,0.4628257887517147,0.0889943636902944,1.2992217932213561
2,cpu,1400000,encrypt,4062625.825651304,0.4292181069958848,4123574.94711226,0.4296296296296297,0.0958772770853381,1.500239600608184
2,cpu,1500000,encrypt,4168324.983,0.4009602194787381,4236096.075589754,0.4015089163237312,0.13684570646594696,1.625859136851127
2,cpu,600000,gzip-1,3283356.783919598,1.0048808498420905,3286546.661907604,1.054766006316394,4.964285714285683,0.09715295040820947
2,cpu,700000,gzip-1,3426940.9409409408,0.8634797588285961,3431673.8451053784,1.2096612115991965,40.09143807148799,0.13810871695787524
2,cpu,800000,gzip-1,3529059.118236473,0.8875968992248061,3540587.07405763,0.8875968992248061,0.0,0.3266580534620704
2,cpu,900000,gzip-1,3638953.907815632,0.6718346253229974,3651730.380687222,1.063833859699493,58.34757834757838,0.3511029047152543
2,cpu,1000000,gzip-1,3746698.6986986985,0.6571920757967271,3765218.365286651,0.929730117714614,41.4700742682394,0.4942929249791227
2,cpu,1100000,gzip-1,3857385.0,0.5493827160493827,3870620.627096331,0.7376543209876543,34.269662921348306,0.34312434709864875
2,cpu,1200000,gzip-1,3974687.371743487,0.5545506747057135,3994772.4619342806,0.7736146999712891,39.50297696091119,0.5053250309340206
2,cpu,1300000,gzip-1,4087745.970941884,0.5173700832615562,4113397.678457717,0.8407503110345488,62.50462449130594,0.627526947569161
2,cpu,1400000,gzip-1,4195137.997,0.4687051392477749,4232577.897629027,0.6607330845056943,40.96988259315978,0.8924593340147712
2,cpu,1500000,gzip-1,4323334.334334334,0.6706861900660351,4357005.173232142,0.762465307684946,13.684360730593603,0.7788164479995471
2,cpu,600000,gzip-5,3290930.653266332,1.0064427059364935,3296091.424793967,1.0538426138978372,4.709647919524449,0.15681799683359288
2,cpu,700000,gzip-5,3438315.789473684,0.8638978370915785,3443699.905165356,0.9023239760699492,4.447995738447167,0.15659165769925532
2,cpu,800000,gzip-5,3543607.214428858,0.7542107685227796,3556228.3839615914,0.7968016566958125,5.647080358777261,0.35616728291280797
2,cpu,900000,gzip-5,3653933.867735471,0.6708237459733088,3669407.793498288,0.7067188219052001,5.3508952459353525,0.42348674943060144
2,cpu,1000000,gzip-5,3766983.983983984,0.6037275655775425,3785449.838686809,0.6375517717441326,5.602561170820969,0.4902026337604741
2,cpu,1100000,gzip-5,3881375.375375375,0.5487804878048781,3901764.77207841,0.5818453750575242,6.0251572327044025,0.5253137027763707
2,cpu,1200000,gzip-5,3995677.3273273273,0.5051541647491946,4023554.217279801,0.5358720662678325,6.080896419786831,0.6976762052785781
2,cpu,1300000,gzip-5,4114029.831831832,0.4638748274275196,4144286.901749656,0.4978370915784629,7.321428571428545,0.7354606348187737
2,cpu,1400000,gzip-5,4232224.224224225,0.4326737229636446,4271606.4262875365,0.4651173492867005,7.498404594767127,0.9305320317836103
2,cpu,1500000,gzip-5,4355602.602602603,0.4031293143120111,4391321.766061548,0.4341233317993557,7.688356164383538,0.8200739763908205
2,cpu,600000,gzip-9,3293304.8576214407,1.0106088560885609,3295980.342854146,1.0541974169741697,4.313099041533541,0.08124013258334047
2,cpu,700000,gzip-9,3438113.113113113,0.8652675276752767,3444271.3720407872,0.9075184501845016,4.8829894983740925,0.17911740321126043
2,cpu,800000,gzip-9,3545002.004008016,0.7558118081180812,3557459.843879241,0.7949031365313654,5.1720981325521755,0.35141982591659987
2,cpu,900000,gzip-9,3654040.0801603207,0.6723708487084871,3669212.399747289,0.7080719557195572,5.309734513274335,0.41522039315732867
2,cpu,1000000,gzip-9,3769103.103103103,0.6060885608856088,3787330.810560249,0.6392988929889298,5.47945205479452,0.48360861877561273
2,cpu,1100000,gzip-9,3880931.931931932,0.5526752767527676,3901696.153977478,0.5847094095940959,5.79619429143713,0.5350318534241717
2,cpu,1200000,gzip-9,3996773.173346693,0.5064575645756458,4024127.202243588,0.5368311808118081,5.997267759562829,0.6844028347495614
2,cpu,1300000,gzip-9,4115943.716716717,0.466190036900369,4143766.9635820696,0.4998154981549814,7.212822796081894,0.675987058626428
2,cpu,1400000,gzip-9,4233989.0,0.4339483394833948,4270234.086286287,0.4643219557195572,6.999362244897972,0.8560505538934282
2,cpu,1500000,gzip-9,4364792.0,0.4051660516605166,4393681.569978402,0.4330488929889299,6.881830601092897,0.661877358151362
2,cpu,600000,hash,3293333.333333333,1.0027548209366393,3295959.393832395,1.0075757575757576,0.48076923076921624,0.07973867912131065
2,cpu,700000,hash,3435408.4084084085,0.8617768595041323,3443380.4571173205,0.865702479338843,0.455526252697194,0.2320553413503857
2,cpu,800000,hash,3542686.372745491,0.7537190082644628,3559075.1588987173,0.7583677685950415,0.6167763157894993,0.4626090042660274
2,cpu,900000,hash,3651324.324324324,0.6727272727272727,3674743.6255824855,0.6736570247933884,0.13820638820638403,0.6413919766630262
2,cpu,1000000,hash,3761178.178178178,0.606611570247934,3791116.979839416,0.608987603305785,0.3916893732969725,0.7959953036774156
2,cpu,1100000,hash,3875252.0,0.55,3908596.3229071503,0.5524793388429753,0.45078888054095323,0.8604426991367338
2,cpu,1200000,hash,3990707.365731463,0.5055785123966944,4031609.569884803,0.5075757575757578,0.3950415474731062,1.0249361931313468
2,cpu,1300000,hash,4104526.4994994993,0.4681818181818182,4157001.766900836,0.4709710743801653,0.5957634598411237,1.2784731054297118
2,cpu,1400000,hash,4225312.0,0.4357438016528925,4286721.572492721,0.4363636363636364,0.1422475106685845,1.453373679688519
2,cpu,1500000,hash,4346096.096096097,0.4055785123966942,4414355.458629638,0.4087809917355371,0.7896077432501173,1.5705902728394738
2,cpu,600000,idle,2855889.585947302,0.0,2855955.0,0.0,0.0,0.00229049655910041
2,cpu,700000,idle,2901336.25,0.0,2899018.796992481,0.0,0.0,-0.07987536803149857
2,cpu,800000,idle,2924016.016016016,0.0,2926002.506265664,0.0,0.0,0.06793705091789565
2,cpu,900000,idle,2948767.5350701404,0.0,2951370.481927711,0.0,0.0,0.08827236554300832
2,cpu,1000000,idle,2975778.75,0.0,2978583.583583584,0.0,0.0,0.09425544770706006
2,cpu,1100000,idle,3001021.063189569,0.0,3003434.2928660824,0.0,0.0,0.0804136200879783
2,cpu,1200000,idle,3028130.0,0.0,3031055.165496489,0.0,0.0,0.09659973305271019
2,cpu,1300000,idle,3055102.1021021022,0.0,3057185.0,0.0,0.0,0.06817768533708217
2,cpu,1400000,idle,3079613.841524573,0.0,3084576.0,0.0,0.0,0.16112924317064453
2,cpu,1500000,idle,3107826.25,0.0,3110947.0,0.0,0.0,0.10041584531953805
3,cpu,600000,decrypt,3422480.40201005,1.0000000000000002,3427817.624017524,1.0005828304991773,0.058283049917706706,0.15594602103022526
3,cpu,700000,decrypt,3603271.35678392,0.857835070396782,3611664.442108502,0.857835070396782,0.0,0.23292959351452733
3,cpu,800000,decrypt,3739586.3453815263,0.7507771073322362,3750645.231401224,0.7514399341744378,0.08828543594739893,0.29572484757186723
3,cpu,900000,decrypt,3877586.3413654617,0.6675809105869447,3894021.557065016,0.6675809105869447,0.0,0.42385170187511256
3,cpu,1000000,decrypt,4023528.034068137,0.6008411044066557,4041976.791538394,0.6008639605046626,0.003804017041987638,0.45852190699424095
3,cpu,1100000,decrypt,4163993.87,0.5458036204059243,4187809.124355137,0.5461464618760287,0.06281407035177769,0.5719329830602458
3,cpu,1200000,decrypt,4311909.819639279,0.5002742731760835,4341168.346687903,0.501371365880417,0.21929824561402111,0.6785514603149052
3,cpu,1300000,decrypt,4461030.060120241,0.462424574876577,4495213.354015656,0.4630416895227647,0.13345195729539222,0.7662645943814524
3,cpu,1400000,decrypt,4619268.268268269,0.429328944962516,4657279.148320615,0.4295803620405924,0.05856047700169879,0.8228766515566923
3,cpu,1500000,decrypt,4781551.551551552,0.4006216858657891,4814553.500665906,0.4008502468458585,0.057051574623439814,0.6901933140017202
