[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  14997       tick           411         10290         96530 
      2  14997       tick             0             0             0 
      3  14997       tick             0             0             0 
      4  14997       tick             0             0             0 
      5  14997       tick             0             0             0 
      6  14997       tick             0             0             0 
      7  14997       tick             0             0             0 
      8  14997       tick             0             0             0 
      9  14997       tick             0             0             0 
     10  14997       tick             0             0             0 
     11  14997       tick             0             0             0 
     12  14997       tick             0             0             0 
     13  14997       tick             0             0             0 
     14  14997       tick             0             0             0 
     15  14997       tick             0             0             0 
     16  14997       tick             0             0             0 
     17  14997       tick             0             0             0 
     18  14997       tick             0             0             0 
     19  14997       tick             0             0             0 
     20  14997       exit            20           171           592 
