,time,Run_1,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,15.0,15.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,2.2152390875466663,6.333333333333333,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,30.09576652,2359299.0,2328871.281
std,0.2868977902921534,0.4879500364742666,0.0,0.0,0.0,0.0,0.0,0.6283289386140984,33300.81896205473,32612.441006223737
min,2.1033377003,6.0,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,27.930825,2036000.0,2020823.0
25%,2.10589027735,6.0,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,29.671644,2348000.0,2317292.25
50%,2.1070439327,6.0,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,30.091306,2361000.0,2331904.0
75%,2.10810084625,7.0,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,30.52651,2373000.0,2347107.5
max,2.924831481,7.0,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,32.174072,2448000.0,2395333.0
