[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  28831       tick        834394         13087       2206840 
      2  28831       tick       1542457            92       3081993 
      3  28831       tick       1543159            94       3083430 
      4  28831       tick       1540732           104       3078571 
      5  28831       tick       1548383           121       3093877 
      6  28831       tick       1544844           117       3086769 
      7  28831       tick       1544668           125       3086434 
      8  28831       tick       1546625           114       3090296 
      9  28831       tick       1537129           134       3071416 
     10  28831       tick       1542928           100       3083017 
     11  28831       tick       1545344           125       3087824 
     12  28831       tick       1534656           119       3066582 
     13  28831       tick       1544265           106       3085609 
     14  28831       tick       1543440           121       3084031 
     15  28831       tick       1544166            94       3085461 
     16  28831       tick       1539492           123       3076092 
     17  28831       tick       1545020           119       3087138 
     18  28831       tick       1545959            98       3089043 
     19  28831       tick       1521881           156       3041013 
     20  28831       tick       1526140           152       3049448 
     21  28831       tick       1530616           157       3058406 
     22  28831       tick       1504223           179       3005715 
     23  28831       tick       1509739           177       3016729 
     24  28831       tick       1514525           175       3026302 
     25  28831       tick       1515374           166       3027979 
     26  28831       tick       1526238           149       3049674 
     27  28831       tick       1513529           166       3024306 
     28  28831       tick       1543623           105       3084385 
     29  28831       tick       1507412           202       3011893 
     30  28831       exit             0             0             0 
