,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,hwmon_cpu_thermal_mC,hwmon_cpu_thermal_uA,hwmon_cpu_thermal_uV,hwmon_cpu_thermal_uW,sensor_cpu_uW,smartpower_uA,smartpower_uV,thermal_zone_temp0
count,10.0,5.0,997.0,997.0,997.0,997.0,997.0,997.0,997.0,997.0,997.0,997.0,997.0,997.0
mean,2.0,100000.0,1100000.0,1100000.0,1100000.0,1100000.0,39100.843530591774,0.0,0.0,0.0,3001021.063189569,597126.3791374122,5018052.156469408,39101.82046138415
std,0.0,0.0,0.0,0.0,0.0,0.0,687.7201097745548,0.0,0.0,0.0,20005.986997295655,3996.7451904211594,2764.0273610442387,687.4991981467305
min,2.0,100000.0,1100000.0,1100000.0,1100000.0,1100000.0,36998.0,0.0,0.0,0.0,2992000.0,595000.0,5010000.0,36998.0
25%,2.0,100000.0,1100000.0,1100000.0,1100000.0,1100000.0,38459.0,0.0,0.0,0.0,2996000.0,596000.0,5019000.0,38459.0
50%,2.0,100000.0,1100000.0,1100000.0,1100000.0,1100000.0,38946.0,0.0,0.0,0.0,2996000.0,596000.0,5019000.0,38946.0
75%,2.0,100000.0,1100000.0,1100000.0,1100000.0,1100000.0,39433.0,0.0,0.0,0.0,3000000.0,597000.0,5019000.0,39433.0
max,2.0,100000.0,1100000.0,1100000.0,1100000.0,1100000.0,41381.0,0.0,0.0,0.0,3175000.0,632000.0,5019000.0,41381.0
