[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  15178       tick         14571        169576       6015977 
      2  15178       tick           554         30207       1418757 
      3  15178       tick           130          2224        755045 
      4  15178       tick           153          2249        754384 
      5  15178       tick           184          2226        754762 
      6  15178       tick           161          2185        754237 
      7  15178       tick           112          2234        755194 
      8  15178       tick           180          2270        753899 
      9  15178       tick           151          2206        755387 
     10  15178       tick           149          2182        755733 
     11  15178       tick           137          2181        754777 
     12  15178       tick           180          2248        751841 
     13  15178       tick           148          2253        754740 
     14  15178       tick           122          2212        755463 
     15  15178       tick           145          2202        755144 
     16  15178       tick           138          2210        754827 
     17  15178       tick           121          2185        754704 
     18  15178       tick           137          2209        754423 
     19  15178       tick           133          2211        755038 
     20  15178       tick           144          2153        755162 
     21  15178       tick           140          2166        755574 
     22  15178       tick           134          2209        754606 
     23  15178       tick           140          2157        754793 
     24  15178       tick            99          2109        755656 
     25  15178       tick           141          2153        754765 
     26  15178       tick           125          2220        754981 
     27  15178       tick           104          2198        754920 
     28  15178       tick           123          2154        755345 
     29  15178       tick           141          2241        754878 
     30  15178       tick           119          2140        754690 
     31  15178       tick           123          2177        754999 
     32  15178       tick           158          2253        752814 
     33  15178       tick           101          2186        755239 
     34  15178       tick           126          2143        755370 
     35  15178       tick           147          2178        755077 
     36  15178       tick           148          2210        755380 
     37  15178       tick           121          2195        754209 
     38  15178       tick           147          2195        755310 
     39  15178       tick           109          2145        747794 
     40  15178       tick           152          2263        761856 
     41  15178       tick           158          2204        754589 
     42  15178       tick           127          2195        755090 
     43  15178       tick           132          2170        755566 
     44  15178       tick           169          2179        755439 
     45  15178       tick           139          2162        755486 
     46  15178       tick           151          2146        755258 
     47  15178       tick           180          2256        754765 
     48  15178       tick           160          2206        755203 
     49  15178       tick           144          2227        755129 
     50  15178       tick           131          2181        754960 
     51  15178       tick           173          2197        754834 
     52  15178       tick           156          2238        754272 
     53  15178       tick           174          2227        752332 
     54  15178       tick           124          2182        754840 
     55  15178       tick           132          2207        755466 
     56  15178       tick            93          2205        755322 
     57  15178       tick           132          2228        755477 
     58  15178       tick           167          2289        754558 
     59  15178       tick           116          2148        754745 
     60  15178       tick           120          2197        755336 
     61  15178       tick           187          2369        753529 
     62  15178       tick           136          2178        755356 
     63  15178       tick           128          2206        755068 
     64  15178       tick           136          2242        755441 
     65  15178       tick           148          2177        755600 
     66  15178       tick           148          2267        754839 
     67  15178       tick           155          2225        755333 
     68  15178       tick           121          2102        746900 
     69  15178       tick           170          2218        762513 
     70  15178       tick           114          2191        755327 
     71  15178       tick           176          2264        753855 
     72  15178       exit          2484          4163        764880 
