,time,Run_1,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,10.0,10.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,2.10186645812,6.0,100000.0,399999.0,399999.0,399999.0,399999.0,29.300693916,2023725.0,2000960.582
std,0.0009547328745164902,0.0,0.0,0.0,0.0,0.0,0.0,0.6125190395921206,86074.18975012859,83497.08042804421
min,2.1008344342,6.0,100000.0,399999.0,399999.0,399999.0,399999.0,27.324646,1685000.0,1672790.0
25%,2.100944701775,6.0,100000.0,399999.0,399999.0,399999.0,399999.0,28.878949,2048000.0,2025907.5
50%,2.1018573319,6.0,100000.0,399999.0,399999.0,399999.0,399999.0,29.267525,2061000.0,2036289.5
75%,2.1025722226,6.0,100000.0,399999.0,399999.0,399999.0,399999.0,29.733816,2073000.0,2043126.75
max,2.1033739089,6.0,100000.0,399999.0,399999.0,399999.0,399999.0,31.179318,2085000.0,2061067.0
