,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,hwmon_cpu_thermal_mC,hwmon_cpu_thermal_uA,hwmon_cpu_thermal_uV,hwmon_cpu_thermal_uW,sensor_cpu_uW,smartpower_uA,smartpower_uV,thermal_zone_temp0
count,10.0,5.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
mean,2.9229999999999996,100000.0,1500000.0,1500000.0,1500000.0,1500000.0,45499.781781781785,0.0,0.0,0.0,4177632.6326326327,832318.3183183183,5018081.081081081,45499.781781781785
std,0.006749485577105589,0.0,0.0,0.0,0.0,0.0,902.0422644877972,0.0,0.0,0.0,87342.08295596317,17461.976291553838,2726.4077153818025,902.0422644877972
min,2.91,100000.0,1500000.0,1500000.0,1500000.0,1500000.0,41868.0,0.0,0.0,0.0,3103000.0,617000.0,5010000.0,41868.0
25%,2.92,100000.0,1500000.0,1500000.0,1500000.0,1500000.0,44790.0,0.0,0.0,0.0,4179000.0,833000.0,5019000.0,44790.0
50%,2.92,100000.0,1500000.0,1500000.0,1500000.0,1500000.0,45764.0,0.0,0.0,0.0,4187000.0,834000.0,5019000.0,45764.0
75%,2.93,100000.0,1500000.0,1500000.0,1500000.0,1500000.0,46251.0,0.0,0.0,0.0,4190000.0,835000.0,5019000.0,46251.0
max,2.93,100000.0,1500000.0,1500000.0,1500000.0,1500000.0,47712.0,0.0,0.0,0.0,4267000.0,850000.0,5019000.0,47712.0
