howmany,island,task,frequency,power_25%,power_50%,power_75%,power_max,power_mean,power_min,time_25%,time_50%,time_75%,time_max,time_mean,time_min,time_rel,voltage_25%,voltage_50%,voltage_75%,voltage_max,voltage_mean,voltage_min
1,little,encrypt,200000,22925.0,22925.0,22925.0,22950.0,22755.59210526316,9170.0,35.535,35.56,35.585,35.64,35.568333333333335,35.53,1.0,917500.0,917500.0,917500.0,918750.0,917779.605263158,917500.0
1,little,encrypt,300000,33012.0,33012.0,33012.0,33929.0,32869.22149122807,17423.0,23.5175,23.55,23.5825,23.59,23.54833333333333,23.5,0.6620589475657184,917500.0,917500.0,917500.0,917500.0,917500.0,917500.0
1,little,encrypt,400000,43099.0,43099.0,43099.0,43146.0,42587.37719298246,15589.0,17.56,17.58,17.6075,17.63,17.58666666666667,17.56,0.494447307998688,917500.0,917500.0,917500.0,918750.0,917532.894736842,917500.0
1,little,encrypt,500000,52269.0,52269.0,53186.0,53186.0,52196.60526315789,21091.0,14.02,14.02,14.035,14.12,14.038333333333332,14.01,0.3946862846164659,917500.0,917500.0,917500.0,917500.0,917500.0,917500.0
1,little,encrypt,600000,67663.0,67663.0,67663.0,68760.0,67153.23684210527,21965.0,11.6725,11.685,11.6975,11.71,11.686666666666667,11.67,0.3285694203645565,953750.0,953750.0,953750.0,955000.0,953944.6271929824,953750.0
1,little,encrypt,700000,85226.0,85226.0,85226.0,86217.0,84778.39035087719,32703.0,10.0025,10.015,10.02,10.04,10.013333333333332,9.99,0.2815238273745372,991250.0,991250.0,991250.0,992500.0,991252.7412280702,991250.0
1,little,encrypt,800000,104754.0,104754.0,104754.0,105781.0,103596.0394736842,32896.0,8.76,8.765,8.785,8.8,8.771666666666667,8.75,0.2466144979148118,1027500.0,1027500.0,1027500.0,1028750.0,1027615.1315789474,1027500.0
1,little,encrypt,900000,126735.0,126735.0,126735.0,128865.0,126061.96271929824,56498.0,7.825,7.845,7.85,7.86,7.836666666666667,7.8,0.2203270699592334,1065000.0,1065000.0,1065000.0,1066250.0,1065000.0,1063750.0
1,little,encrypt,1000000,150837.0,151938.0,151938.0,153178.0,150738.43421052632,47429.0,7.032500000000001,7.045,7.057499999999999,7.07,7.043333333333333,7.01,0.198022585633288,1101250.0,1101250.0,1101250.0,1103750.0,1101351.4254385964,1101250.0
1,little,encrypt,1100000,178509.0,178666.0,178666.0,179804.0,176756.6951754386,55860.0,6.3825,6.39,6.3975,6.42,6.391666666666667,6.37,0.1797010449369757,1137500.0,1138750.0,1138750.0,1140000.0,1138314.144736842,1137500.0
1,little,encrypt,1200000,209150.0,209150.0,210325.0,211500.0,207417.1096491228,65856.0,5.875,5.89,5.8975,5.93,5.891666666666667,5.87,0.1656435968323883,1175000.0,1175000.0,1175000.0,1176250.0,1175019.1885964912,1175000.0
1,little,encrypt,1300000,248269.0,248269.0,248269.0,249492.0,246097.00657894736,90724.0,5.41,5.41,5.4175,5.44,5.415,5.4,0.1522421629726817,1223750.0,1223750.0,1223750.0,1226250.0,1223771.929824561,1223750.0
1,little,encrypt,1400000,293832.0,293832.0,293832.0,295104.0,291555.1293859649,105825.0,5.0525,5.06,5.0675,5.07,5.058333333333333,5.04,0.1422145166580759,1272500.0,1272500.0,1272500.0,1275000.0,1272461.6228070175,1268750.0
1,little,encrypt,1500000,332010.0,334336.0,335385.0,338772.0,331507.0745614035,136344.0,4.692500000000001,4.7,4.7225,4.73,4.706666666666667,4.69,0.1323274448245162,1303750.0,1306250.0,1307500.0,1311250.0,1305726.4254385964,1297500.0
