UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,hwmon_cpu_thermal_mC,hwmon_cpu_thermal_uA,hwmon_cpu_thermal_uV,hwmon_cpu_thermal_uW,sensor_cpu_uW,smartpower_uA,smartpower_uV,thermal_zone_temp0
100000,,,,,,,,,,,,
,1500000,1500000,1500000,1500000,50634,0,0,0,5404000,1078000,5019000,50634
,1500000,1500000,1500000,1500000,51608,0,0,0,5419000,1081000,5019000,51608
,1500000,1500000,1500000,1500000,51121,0,0,0,5419000,1081000,5019000,51121
,1500000,1500000,1500000,1500000,50634,0,0,0,5419000,1081000,5019000,50634
,1500000,1500000,1500000,1500000,50634,0,0,0,5442000,1086000,5019000,50634
,1500000,1500000,1500000,1500000,51608,0,0,0,5442000,1086000,5019000,51608
,1500000,1500000,1500000,1500000,51121,0,0,0,5442000,1086000,5019000,51121
,1500000,1500000,1500000,1500000,51608,0,0,0,5412000,1080000,5019000,51608
,1500000,1500000,1500000,1500000,52095,0,0,0,5412000,1080000,5019000,52095
,1500000,1500000,1500000,1500000,51121,0,0,0,5412000,1080000,5019000,51121
,1500000,1500000,1500000,1500000,51608,0,0,0,5416000,1080000,5019000,51608
,1500000,1500000,1500000,1500000,51608,0,0,0,5416000,1080000,5019000,51608
,1500000,1500000,1500000,1500000,52582,0,0,0,5416000,1080000,5019000,52582
,1500000,1500000,1500000,1500000,52095,0,0,0,5416000,1080000,5019000,52095
,1500000,1500000,1500000,1500000,52095,0,0,0,5416000,1080000,5019000,52095
,1500000,1500000,1500000,1500000,51121,0,0,0,5416000,1079000,5019000,51121
,1500000,1500000,1500000,1500000,52582,0,0,0,5416000,1079000,5019000,52582
,1500000,1500000,1500000,1500000,52095,0,0,0,5416000,1079000,5010000,52095
,1500000,1500000,1500000,1500000,52582,0,0,0,5412000,1080000,5019000,52582
,1500000,1500000,1500000,1500000,52582,0,0,0,5412000,1080000,5019000,52582
,1500000,1500000,1500000,1500000,52095,0,0,0,5419000,1082000,5019000,52095
