,time,cpu_freq_0,cpu_freq_1,cpu_freq_2,cpu_freq_3,cpu_freq_4,cpu_freq_5,cpu_freq_6,cpu_freq_7,cpu_temp_0,cpu_temp_1,cpu_temp_2,cpu_temp_3,cpu_temp_4,cpu_temp_5,cpu_temp_6,cpu_temp_7,fan_speed,gpu_temp,sensor_big_uA,sensor_big_uV,sensor_big_uW,sensor_gpu_uA,sensor_gpu_uV,sensor_gpu_uW,sensor_little_uA,sensor_little_uV,sensor_little_uW,sensor_mem_uA,sensor_mem_uV,sensor_mem_uW
count,24.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0
mean,5.885416666666667,1200000.0,1200000.0,1200000.0,1200000.0,200000.0,200000.0,200000.0,200000.0,-1.0,-1.0,-1.0,-1.0,28517.543859649122,27212.719298245614,27462.719298245614,25677.63157894737,255.0,27353.070175438595,45777.82894736842,914580.5921052631,41458.06798245614,48774.0,1020912.8289473684,48999.53070175439,526623.3004385965,1153760.9649122807,606513.0855263158,37964.76096491228,1215000.0,45634.44078947369
std,0.028889469522221496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,632.2116232193472,611.9078937911343,591.8238304665315,545.937729623949,0.0,689.2513883796432,10702.799014272267,590.8658949234505,9775.938096791086,145.9682337864142,567.6197664353491,71.78694928953081,12653.816769102585,331.3149805676825,14472.658501324693,1932.5670117293635,0.0,2339.112155414376
min,5.86,1200000.0,1200000.0,1200000.0,1200000.0,200000.0,200000.0,200000.0,200000.0,-1.0,-1.0,-1.0,-1.0,26000.0,26000.0,26000.0,24000.0,255.0,25000.0,40826.0,913750.0,36520.0,48184.0,1020000.0,48960.0,354227.0,1152500.0,410640.0,34762.0,1215000.0,41310.0
25%,5.87,1200000.0,1200000.0,1200000.0,1200000.0,200000.0,200000.0,200000.0,200000.0,-1.0,-1.0,-1.0,-1.0,28000.0,27000.0,27000.0,25000.0,255.0,27000.0,43292.0,913750.0,39259.0,48792.0,1020000.0,48960.0,528443.0,1153750.0,608784.0,36764.0,1215000.0,43740.0
50%,5.87,1200000.0,1200000.0,1200000.0,1200000.0,200000.0,200000.0,200000.0,200000.0,-1.0,-1.0,-1.0,-1.0,29000.0,27000.0,28000.0,26000.0,255.0,27000.0,44114.0,915000.0,40172.0,48792.0,1021250.0,49008.0,529236.0,1153750.0,609937.0,37765.0,1215000.0,44955.0
75%,5.89,1200000.0,1200000.0,1200000.0,1200000.0,200000.0,200000.0,200000.0,200000.0,-1.0,-1.0,-1.0,-1.0,29000.0,28000.0,28000.0,26000.0,255.0,28000.0,44662.0,915000.0,40260.0,48792.0,1021250.0,49008.0,529968.0,1153750.0,609937.0,38493.0,1215000.0,46170.0
max,5.95,1200000.0,1200000.0,1200000.0,1200000.0,200000.0,200000.0,200000.0,200000.0,-1.0,-1.0,-1.0,-1.0,29000.0,28000.0,28000.0,26000.0,255.0,28000.0,120286.0,915000.0,109560.0,49248.0,1022500.0,50029.0,531981.0,1160000.0,612243.0,47502.0,1215000.0,57105.0
