[Event-to-counter mappings]
pmc1=data_mem_access
pmc2=data_read_retired
pmc3=data_write_retired
pmc4=dtlb_misses
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1  11332       tick        161752             0             0          1999 
      2  11332       tick             0             0             0             0 
      3  11332       tick             0             0             0             0 
      4  11332       tick             0             0             0             0 
      5  11332       tick             0             0             0             0 
      6  11332       tick             0             0             0             0 
      7  11332       tick             0             0             0             0 
      8  11332       tick             0             0             0             0 
      9  11332       tick             0             0             0             0 
     10  11332       tick             0             0             0             0 
     11  11332       tick             0             0             0             0 
     12  11332       tick             0             0             0             0 
     13  11332       tick             0             0             0             0 
     14  11332       tick             0             0             0             0 
     15  11332       tick             0             0             0             0 
     16  11332       tick             0             0             0             0 
     17  11332       tick             0             0             0             0 
     18  11332       tick             0             0             0             0 
     19  11332       tick             0             0             0             0 
     20  11332       exit          1280             0             0            51 
