[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  16971       tick         14279        128668        810512 
      2  16971       tick          1779        146445       1041705 
      3  16971       tick            29        136741       1043885 
      4  16971       tick            16        141064       1076571 
      5  16971       tick           688         81599        634889 
      6  16971       tick           372          1559         44990 
      7  16971       tick           509          1577         44810 
      8  16971       tick           413          1575         44860 
      9  16971       tick           422          1554         44835 
     10  16971       tick           362          1569         43857 
     11  16971       tick           386          1654         45722 
     12  16971       tick           509          1677         44358 
     13  16971       tick           542          1622         44285 
     14  16971       tick           492          1591         44045 
     15  16971       tick           503          1579         44497 
     16  16971       tick           686          1636         43982 
     17  16971       tick           475          1709         43606 
     18  16971       tick           431          1569         43838 
     19  16971       tick           413          1673         44216 
     20  16971       tick           448          1652         43894 
     21  16971       tick           607          1687         43493 
     22  16971       tick           441          1567         44259 
     23  16971       tick           481          1678         43728 
     24  16971       tick           448          1655         43882 
     25  16971       tick           575          1668         44012 
     26  16971       tick           442          1598         43922 
     27  16971       tick           424          1639         44372 
     28  16971       tick           399          1586         44630 
     29  16971       tick           506          1635         43817 
     30  16971       tick           504          1650         44751 
     31  16971       tick           630          1689         43339 
     32  16971       tick           584          1617         43597 
     33  16971       tick           509          1589         44496 
     34  16971       tick           506          1654         44218 
     35  16971       tick           447          1569         44555 
     36  16971       tick           382          1538         44753 
     37  16971       tick           518          1591         44447 
     38  16971       tick           433          1646         44213 
     39  16971       tick           387          1643         44402 
     40  16971       tick           404          1583         44772 
     41  16971       tick           462          1641         43571 
     42  16971       tick           627          1616         44416 
     43  16971       tick           462          1589         44867 
     44  16971       tick           287          1541         44946 
     45  16971       tick           623          1613         44337 
     46  16971       tick           343          1549         44845 
     47  16971       tick           388          1532         44903 
     48  16971       tick           524          1616         44884 
     49  16971       tick           411          1518         44976 
     50  16971       tick           441          1545         44880 
     51  16971       tick           475          1632         44236 
     52  16971       tick           462          1577         44788 
     53  16971       tick           428          1574         44765 
     54  16971       tick           360          1540         44921 
     55  16971       tick           397          1638         44986 
     56  16971       tick           279          1535         45108 
     57  16971       tick           351          1526         45008 
     58  16971       tick           511          1531         44699 
     59  16971       tick           382          1553         44845 
     60  16971       tick           457          1601         44972 
     61  16971       tick           534          1581         44194 
     62  16971       tick           462          1639         44853 
     63  16971       tick           372          1545         44956 
     64  16971       tick           372          1562         44844 
     65  16971       tick           439          1549         44724 
     66  16971       tick           338          1526         44978 
     67  16971       tick           414          1591         44974 
     68  16971       tick           370          1571         45046 
     69  16971       tick           288          1545         45110 
     70  16971       tick           397          1542         44851 
     71  16971       tick           422          1550         44620 
     72  16971       tick           475          1566         44740 
     73  16971       tick           482          1611         44877 
     74  16971       tick           475          1578         44694 
     75  16971       tick           368          1504         43086 
     76  16971       tick           391          1628         46347 
     77  16971       tick           412          1519         45093 
     78  16971       tick           470          1535         44716 
     79  16971       tick           461          1559         44756 
     80  16971       tick           536          1573         44599 
     81  16971       tick           378          1625         45136 
     82  16971       tick           524          1545         44019 
     83  16971       tick           399          1635         45040 
     84  16971       tick           479          1517         44926 
     85  16971       tick           494          1528         44733 
     86  16971       tick           395          1539         44851 
     87  16971       tick           395          1499         44970 
     88  16971       tick           415          1600         44942 
     89  16971       tick           448          1548         44889 
     90  16971       tick           366          1536         44988 
     91  16971       tick           506          1643         44345 
     92  16971       tick           446          1585         44733 
     93  16971       tick           498          1573         44645 
     94  16971       tick           363          1547         45062 
     95  16971       tick           437          1634         44971 
     96  16971       tick           544          1566         44647 
     97  16971       tick           446          1508         44864 
     98  16971       tick           483          1581         44713 
     99  16971       tick           381          1567         44803 
    100  16971       tick           295          1528         45115 
    101  16971       tick           421          1615         44571 
    102  16971       tick           543          1558         44525 
    103  16971       tick           359          1561         45203 
    104  16971       tick           527          1545         44497 
    105  16971       tick           431          1565         44819 
    106  16971       tick           441          1520         44808 
    107  16971       tick           446          1552         44800 
    108  16971       tick           381          1560         44993 
    109  16971       tick           424          1618         45091 
    110  16971       tick           379          1501         44926 
    111  16971       tick           565          1654         44140 
    112  16971       tick           428          1542         44767 
    113  16971       tick           447          1561         44871 
    114  16971       tick           409          1513         44930 
    115  16971       tick           340          1515         45103 
    116  16971       tick           462          1608         44754 
    117  16971       tick           458          1536         44872 
    118  16971       tick           503          1552         44827 
    119  16971       tick           457          1537         44652 
    120  16971       tick           502          1558         44971 
    121  16971       tick           505          1600         44536 
    122  16971       tick           381          1514         44857 
    123  16971       tick           452          1579         44690 
    124  16971       tick           422          1588         45073 
    125  16971       tick           391          1497         44951 
    126  16971       tick           459          1554         44644 
    127  16971       tick           465          1531         44804 
    128  16971       tick           411          1511         44992 
    129  16971       tick           387          1611         44921 
    130  16971       tick           518          1598         44686 
    131  16971       tick           466          1599         44667 
    132  16971       tick           354          1484         43895 
    133  16971       tick           326          1632         45834 
    134  16971       tick           361          1503         45053 
    135  16971       tick           356          1632         45145 
    136  16971       tick           576          1573         44508 
    137  16971       tick           402          1558         44752 
    138  16971       tick           303          1535         45047 
    139  16971       tick           431          1544         44746 
    140  16971       tick           394          1525         44910 
    141  16971       tick           604          1608         44465 
    142  16971       tick           382          1603         45133 
    143  16971       tick           442          1556         44717 
    144  16971       tick           338          1534         44971 
    145  16971       tick           422          1522         44857 
    146  16971       tick           352          1526         44907 
    147  16971       tick           436          1554         44639 
    148  16971       tick           312          1596         45207 
    149  16971       tick           360          1523         44963 
    150  16971       tick           396          1518         44976 
    151  16971       tick           556          1669         43884 
    152  16971       tick           415          1547         44821 
    153  16971       tick           505          1591         44411 
    154  16971       tick           371          1524         44928 
    155  16971       tick           423          1522         44938 
    156  16971       tick           422          1511         44842 
    157  16971       tick           413          1576         44875 
    158  16971       tick           370          1503         45030 
    159  16971       tick           373          1527         44937 
    160  16971       tick           458          1642         44578 
    161  16971       tick           450          1608         44519 
    162  16971       tick           477          1580         44736 
    163  16971       tick           508          1592         44503 
    164  16971       tick           311          1605         45248 
    165  16971       tick           360          1521         45043 
    166  16971       tick           416          1511         44946 
    167  16971       tick           501          1542         44619 
    168  16971       tick           307          1522         45100 
    169  16971       tick           317          1545         45101 
    170  16971       tick           449          1549         44802 
    171  16971       tick           492          1551         44607 
    172  16971       tick           429          1549         44833 
    173  16971       tick           504          1587         44624 
    174  16971       tick           351          1520         44944 
    175  16971       tick           465          1534         44842 
    176  16971       tick           338          1614         45178 
    177  16971       tick           443          1551         44588 
    178  16971       tick           432          1537         44965 
    179  16971       tick           452          1562         44918 
    180  16971       tick           502          1614         44644 
    181  16971       tick           413          1595         44605 
    182  16971       tick           460          1552         44837 
    183  16971       tick           418          1613         44880 
    184  16971       tick           440          1541         44808 
    185  16971       tick           358          1511         45057 
    186  16971       tick           365          1520         45047 
    187  16971       tick           365          1537         44816 
    188  16971       tick           424          1643         44930 
    189  16971       tick           416          1515         44975 
    190  16971       tick           498          1564         44738 
    191  16971       tick           335          1512         45066 
    192  16971       tick           450          1528         44886 
    193  16971       tick           406          1610         44937 
    194  16971       tick           413          1546         44778 
    195  16971       tick           371          1539         44978 
    196  16971       tick           441          1556         44868 
    197  16971       tick           424          1550         44676 
    198  16971       tick           380          1534         44928 
    199  16971       tick           373          1617         45113 
    200  16971       tick           542          1624         44568 
    201  16971       tick           476          1586         44740 
    202  16971       tick           366          1515         45010 
    203  16971       tick           460          1549         44815 
    204  16971       tick           302          1554         44826 
    205  16971       tick           381          1587         45033 
    206  16971       tick           534          1599         44453 
    207  16971       tick           440          1585         44756 
    208  16971       tick           361          1531         44902 
    209  16971       tick           356          1519         45016 
    210  16971       tick           405          1537         44874 
    211  16971       tick           458          1600         44579 
    212  16971       tick           438          1599         45059 
    213  16971       tick           438          1543         44906 
    214  16971       tick           384          1534         44762 
    215  16971       tick           330          1512         45070 
    216  16971       tick           396          1497         44924 
    217  16971       tick           458          1568         44943 
    218  16971       tick           442          1517         44694 
    219  16971       tick           421          1517         44982 
    220  16971       tick           396          1558         44762 
    221  16971       tick           490          1551         44634 
    222  16971       tick           387          1495         44916 
    223  16971       tick           401          1612         45148 
    224  16971       tick           433          1502         44886 
    225  16971       tick           432          1519         44794 
    226  16971       tick           503          1510         44855 
    227  16971       tick           475          1569         44668 
    228  16971       tick           403          1555         44724 
    229  16971       tick           477          1584         44710 
    230  16971       tick           419          1528         44913 
    231  16971       tick           447          1599         44310 
    232  16971       tick           368          1581         44994 
    233  16971       tick           359          1569         44939 
    234  16971       tick           427          1524         44869 
    235  16971       tick           397          1520         44825 
    236  16971       tick           390          1486         44956 
    237  16971       tick           445          1597         44954 
    238  16971       tick           397          1500         44846 
    239  16971       tick           292          1524         44947 
    240  16971       tick           506          1590         44306 
    241  16971       tick           356          1569         44902 
    242  16971       tick           350          1510         44970 
    243  16971       tick           317          1538         45147 
    244  16971       tick           401          1525         44849 
    245  16971       tick           426          1531         44711 
    246  16971       tick           446          1565         44520 
    247  16971       tick           304          1537         44846 
    248  16971       tick           390          1533         44922 
    249  16971       tick           437          1510         44762 
    250  16971       tick           418          1561         44728 
    251  16971       tick           505          1658         44820 
    252  16971       tick           406          1533         44893 
    253  16971       tick           345          1512         44957 
    254  16971       tick           448          1515         44811 
    255  16971       tick           510          1528         44581 
    256  16971       tick           391          1520         44948 
    257  16971       tick           480          1537         44816 
    258  16971       tick           410          1544         44821 
    259  16971       tick           373          1524         44779 
    260  16971       tick           460          1588         44499 
    261  16971       tick           375          1525         44913 
    262  16971       tick           369          1546         44934 
    263  16971       tick           358          1510         44966 
    264  16971       tick           467          1638         44896 
    265  16971       tick           375          1525         44702 
    266  16971       tick           369          1519         44799 
    267  16971       tick           412          1530         44885 
    268  16971       tick           457          1553         44122 
    269  16971       tick           420          1499         45185 
    270  16971       tick           513          1547         44332 
    271  16971       tick           422          1561         44501 
    272  16971       tick           488          1549         44752 
    273  16971       tick           340          1488         45073 
    274  16971       tick           442          1565         44950 
    275  16971       tick           377          1515         44637 
    276  16971       tick           434          1521         44983 
    277  16971       tick           409          1529         44921 
    278  16971       tick           363          1498         45042 
    279  16971       tick           612          1559         44313 
    280  16971       tick           553          1637         44064 
    281  16971       tick           382          1518         44942 
    282  16971       tick           506          1574         44531 
    283  16971       tick           433          1589         45012 
    284  16971       tick           369          1524         45015 
    285  16971       tick           416          1517         44866 
    286  16971       tick           366          1494         44832 
    287  16971       tick           542          1557         44722 
    288  16971       tick           421          1483         44970 
    289  16971       tick           430          1583         44757 
    290  16971       tick           482          1561         44505 
    291  16971       tick           389          1484         44949 
    292  16971       tick           466          1538         44824 
