,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,hwmon_cpu_thermal_mC,hwmon_cpu_thermal_uA,hwmon_cpu_thermal_uV,hwmon_cpu_thermal_uW,sensor_cpu_uW,smartpower_uA,smartpower_uV,thermal_zone_temp0
count,15.0,5.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
mean,2.104666666666667,100000.0,1400000.0,1400000.0,1400000.0,1400000.0,46985.156156156154,0.0,0.0,0.0,4846043.043043043,965940.940940941,5017954.954954955,46986.13113113113
std,0.005163977794943112,0.0,0.0,0.0,0.0,0.0,1809.4723584713263,0.0,0.0,0.0,143685.7206607279,28767.040179986358,2884.721165967994,1810.7829836425792
min,2.1,100000.0,1400000.0,1400000.0,1400000.0,1400000.0,40407.0,0.0,0.0,0.0,3080000.0,612000.0,5010000.0,40407.0
25%,2.1,100000.0,1400000.0,1400000.0,1400000.0,1400000.0,45764.0,0.0,0.0,0.0,4855000.0,968000.0,5019000.0,45764.0
50%,2.1,100000.0,1400000.0,1400000.0,1400000.0,1400000.0,47225.0,0.0,0.0,0.0,4862000.0,969000.0,5019000.0,47225.0
75%,2.11,100000.0,1400000.0,1400000.0,1400000.0,1400000.0,48199.0,0.0,0.0,0.0,4866000.0,970000.0,5019000.0,48199.0
max,2.11,100000.0,1400000.0,1400000.0,1400000.0,1400000.0,50634.0,0.0,0.0,0.0,4927000.0,982000.0,5019000.0,50634.0
