,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,hwmon_cpu_thermal_mC,hwmon_cpu_thermal_uA,hwmon_cpu_thermal_uV,hwmon_cpu_thermal_uW,sensor_cpu_uW,smartpower_uA,smartpower_uV,thermal_zone_temp0
count,15.0,5.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0
mean,3.6480000000000006,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,45088.64128256513,0.0,0.0,0.0,4311909.819639279,859016.0320641282,5018071.142284569,45089.61723446894
std,0.010141851056742163,0.0,0.0,0.0,0.0,0.0,1043.188878721982,0.0,0.0,0.0,107601.47823390672,21456.62844436592,2739.427364368243,1043.3648020294286
min,3.64,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,41381.0,0.0,0.0,0.0,3022000.0,602000.0,5010000.0,41381.0
25%,3.64,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,44303.0,0.0,0.0,0.0,4316000.0,860000.0,5019000.0,44303.0
50%,3.64,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,45277.0,0.0,0.0,0.0,4324000.0,861000.0,5019000.0,45277.0
75%,3.6550000000000002,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,45764.0,0.0,0.0,0.0,4328000.0,862000.0,5019000.0,45764.0
max,3.67,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,47225.0,0.0,0.0,0.0,4435000.0,883000.0,5019000.0,47225.0
