power,island,task,time,howmany,frequency,time_rel
1611400.0,cpu,cachekiller,,0,299999,
1809904.0,cpu,cachekiller,2.199189522668571,1,299999,0.9438020875602616
1970800.1998002,cpu,cachekiller,3.052760407395,2,299999,1.3101197580391195
2054924.075924076,cpu,cachekiller,3.239729169052,3,299999,1.390359094277094
2077301.4256619145,cpu,cachekiller,4.3909754843927935,4,299999,1.8844268699348483
