[Event-to-counter mappings]
pmc1=itlb_misses
pmc2=l1_data_accesses
pmc3=l1_data_refills
pmc4=l1_instr_refills
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1   6196       tick           120      27526056       1085609          6787 
      2   6196       tick            48      35179722       1397260          3863 
      3   6196       tick            48      34803395       1379309          3906 
      4   6196       tick            49      34742388       1390152          3945 
      5   6196       tick            43      34736714       1377725          3973 
      6   6196       tick            49      34248163       1367418          4291 
      7   6196       tick            42      34185845       1353348          4408 
      8   6196       tick            47      34685889       1390275          3871 
      9   6196       tick            55      34634366       1373823          4121 
     10   6196       tick            51      34914183       1392933          3713 
     11   6196       tick            50      34785770       1386395          3935 
     12   6196       tick            55      34566097       1369988          4188 
     13   6196       tick            47      34834617       1392775          3808 
     14   6196       tick            57      34703515       1377636          4059 
     15   6196       tick            56      34943557       1385761          3866 
     16   6196       tick            63      34682227       1386484          3919 
     17   6196       tick            65      34450933       1365299          4332 
     18   6196       tick            64      33312076       1324579          3588 
     19   6196       tick            69      36101260       1439351          3904 
     20   6196       tick            63      34759532       1377299          4141 
     21   6196       tick            48      34944269       1395377          3770 
     22   6196       tick            48      34704552       1380838          4046 
     23   6196       tick            47      34781723       1378107          4018 
     24   6196       tick            53      34777374       1390386          3876 
     25   6196       tick            65      34483381       1366826          4219 
     26   6196       tick            52      34765348       1383470          3905 
     27   6196       tick            51      34560836       1374994          4248 
     28   6196       tick            50      34790086       1382068          3885 
     29   6196       tick            59      34823590       1389479          3818 
     30   6196       tick            53      34715342       1375399          4124 
     31   6196       tick            60      34782592       1384396          3912 
     32   6196       tick            52      34829563       1386797          3871 
     33   6196       tick            62      33631078       1334038          4002 
     34   6196       tick            55      35864889       1427823          3919 
     35   6196       tick            52      34768058       1384813          4174 
     36   6196       tick            61      34900785       1383537          3878 
     37   6196       tick            58      34474037       1373842          4081 
     38   6196       tick            55      34634632       1373474          4012 
     39   6196       tick            56      34654307       1379522          3828 
     40   6196       tick            53      34974864       1394753          3870 
     41   6196       tick            55      34688023       1372551          4207 
     42   6196       tick            49      34792523       1384312          3780 
     43   6196       tick            56      34589479       1376851          4149 
     44   6196       tick            54      34893880       1380732          3889 
     45   6196       tick            54      34823556       1384714          3781 
     46   6196       tick            60      34777992       1385763          4107 
     47   6196       tick            64      34614654       1377594          4018 
     48   6196       tick            66      34192987       1359057          3743 
     49   6196       tick            62      35073432       1391577          4305 
     50   6196       tick            64      34845054       1390200          3754 
     51   6196       tick            60      34580697       1376906          4263 
     52   6196       tick            69      34810965       1381367          3874 
     53   6196       tick            60      34796273       1384992          3785 
     54   6196       exit            61      15544222        615709          2762 
