[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1   2501       tick       1399343          2416       3055499 
      2   2501       tick       2128924             9       4255121 
      3   2501       tick       2130018            20       4257318 
      4   2501       tick       2130940            14       4259045 
      5   2501       tick       2131139            13       4259591 
      6   2501       tick       2132379            12       4262088 
      7   2501       tick       2130046            10       4257314 
      8   2501       tick       2131834            12       4260915 
      9   2501       tick       2128790            12       4254854 
     10   2501       tick       2131432             8       4260263 
     11   2501       tick       2129257             9       4255816 
     12   2501       tick       2131118            10       4259542 
     13   2501       tick       2133917            10       4265067 
     14   2501       tick       2133854            12       4265005 
     15   2501       tick       2129857            11       4256940 
     16   2501       tick       2123739            12       4245077 
     17   2501       tick       2129366             9       4256017 
     18   2501       tick       2132453            10       4262288 
     19   2501       tick       2129184            10       4255654 
     20   2501       tick       2129035            10       4255387 
     21   2501       tick       2053144            96       4103650 
     22   2501       exit             0             0             0 
