,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,20.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,4.237217779349999,100000.0,299999.0,299999.0,299999.0,299999.0,27.799143967999996,1783465.0,1764905.981
std,0.04280410557321952,0.0,0.0,0.0,0.0,0.0,0.6189520616463242,41006.539860262674,40453.43562183872
min,4.1733150618,100000.0,299999.0,299999.0,299999.0,299999.0,25.723714,1635000.0,1614479.0
25%,4.173760603625,100000.0,299999.0,299999.0,299999.0,299999.0,27.371275,1785000.0,1772941.75
50%,4.2636152085,100000.0,299999.0,299999.0,299999.0,299999.0,27.790937,1798000.0,1779167.0
75%,4.26487361625,100000.0,299999.0,299999.0,299999.0,299999.0,28.210599,1810000.0,1785176.25
max,4.266870264,100000.0,299999.0,299999.0,299999.0,299999.0,29.842617,1823000.0,1800767.0
