frequency,power,task,island,voltage,time,howmany,time_rel
1300000,143356.77850877194,hash,big,1052239.5833333333,,0,
1300000,892259.5986842106,hash,big,1039980.8114035088,3.2949999999999995,1,0.0875631145362742
1300000,1512413.879385965,hash,big,1042513.7061403508,3.385,2,0.0899548232792984
1300000,2123675.6447368423,hash,big,1046016.995614035,3.3966666666666665,3,0.0902648595978385
1300000,2723198.0614035088,hash,big,1048582.785087719,3.392916666666667,4,0.0901652050668792
