,time,Run_1,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,20.0,20.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,15.89065391039,1.0,100000.0,299999.0,299999.0,299999.0,299999.0,27.722190429999998,1741377.0,1720291.06
std,0.9048005771215543,0.0,0.0,0.0,0.0,0.0,0.0,0.5580608321247971,8364.737882315252,5799.6236839363355
min,15.1013676221,1.0,100000.0,299999.0,299999.0,299999.0,299999.0,25.7548,1635000.0,1613900.0
25%,15.106636412050001,1.0,100000.0,299999.0,299999.0,299999.0,299999.0,27.340189,1735000.0,1718537.25
50%,15.59153119055,1.0,100000.0,299999.0,299999.0,299999.0,299999.0,27.728765,1748000.0,1720468.0
75%,16.437243519225,1.0,100000.0,299999.0,299999.0,299999.0,299999.0,28.086255,1748000.0,1722170.75
max,17.331275623,1.0,100000.0,299999.0,299999.0,299999.0,299999.0,29.454041,1773000.0,1750444.0
