[Event-to-counter mappings]
pmc1=itlb_misses
pmc2=l1_data_accesses
pmc3=l1_data_refills
pmc4=l1_instr_refills
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1  10235       tick           473       5598591       1427060          1285 
      2  10235       tick            33       8162947       2168010            59 
      3  10235       tick            26       8168640       2169548            52 
      4  10235       tick            27       8158618       2166890            53 
      5  10235       tick            26       8156031       2166189            52 
      6  10235       tick            26       8154685       2165850            52 
      7  10235       tick            29       8167373       2169200            54 
      8  10235       tick            26       8149150       2164371            52 
      9  10235       tick            32       8146169       2163523            61 
     10  10235       tick            27       8161727       2167692            53 
     11  10235       tick            27       8154748       2165847            53 
     12  10235       tick            27       8158268       2166762            53 
     13  10235       tick            27       8152915       2165350            53 
     14  10235       tick            27       8170396       2169980            53 
     15  10235       tick            26       8168597       2169545            52 
     16  10235       tick            27       8161560       2167641            53 
     17  10235       tick            27       8176571       2171628            53 
     18  10235       tick            29       8175361       2171301            55 
     19  10235       tick            26       8147416       2163896            52 
     20  10235       exit            35       4756685       1263252           114 
