[Event-to-counter mappings]
pmc1=inmediate_branches_retired
pmc2=instr
pmc3=instr_arch_executed
pmc4=instr_cache_access
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1  10839       tick             0      99027690      99027690      37993748 
      2  10839       tick             0     103279835     103279835      39677626 
      3  10839       tick             0     103165514     103165514      39720214 
      4  10839       tick             0     103382317     103382317      39520590 
      5  10839       tick             0     103340238     103340238      39612264 
      6  10839       tick             0     103265483     103265483      39500789 
      7  10839       tick             0     103099369     103099369      39783658 
      8  10839       tick             0     103353796     103353796      39526769 
      9  10839       tick             0     103233235     103233235      39544883 
     10  10839       tick             0     103485138     103485138      39576667 
     11  10839       tick             0     103196749     103196749      39800379 
     12  10839       tick             0     102773950     102773950      39367831 
     13  10839       tick             0     103438821     103438821      39516547 
     14  10839       tick             0     105235066     105235066      40073347 
     15  10839       tick             0     103219459     103219459      39477182 
     16  10839       tick             0     103296383     103296383      39633784 
     17  10839       tick             0     103438179     103438179      39649930 
     18  10839       tick             0     103057306     103057306      39607153 
     19  10839       tick             0     100862703     100862703      38556974 
     20  10839       tick             0     102971120     102971120      39660399 
     21  10839       tick             0     103432628     103432628      39665586 
     22  10839       tick             0     103421168     103421168      39525415 
     23  10839       tick             0     103471629     103471629      39535975 
     24  10839       tick             0     102933260     102933260      39670038 
     25  10839       tick             0     103253566     103253566      39583973 
     26  10839       tick             0     103339940     103339940      39444002 
     27  10839       tick             0     104625142     104625142      40006668 
     28  10839       tick             0     103303937     103303937      39495822 
     29  10839       tick             0     103355658     103355658      39531750 
     30  10839       tick             0     103350379     103350379      39647468 
     31  10839       tick             0     103170076     103170076      39806349 
     32  10839       tick             0     103343549     103343549      39515677 
     33  10839       tick             0     103352798     103352798      39617367 
     34  10839       tick             0     103330549     103330549      39520838 
     35  10839       tick             0     103304570     103304570      39746187 
     36  10839       tick             0     103204223     103204223      39503795 
     37  10839       tick             0     103386096     103386096      39675309 
     38  10839       tick             0     103424378     103424378      39531751 
     39  10839       tick             0     103384137     103384137      39504828 
     40  10839       tick             0     104683200     104683200      40013796 
     41  10839       tick             0     103417936     103417936      39554252 
     42  10839       tick             0      99366454      99366454      38066302 
     43  10839       exit             0      25035919      25035919       9631632 
