[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1   4159       tick          7080       1008211      27310907 
      2   4159       tick          3618       1282971      34511075 
      3   4159       tick          3214       1247227      33754255 
      4   4159       tick          3639       1245278      33750315 
      5   4159       tick          3276       1248121      33755784 
      6   4159       tick          3328       1248087      33771250 
      7   4159       tick          3388       1252057      33745520 
      8   4159       tick          2781       1250675      33805751 
      9   4159       tick          3093       1246346      33791519 
     10   4159       tick          3082       1247280      33764925 
     11   4159       tick          2906       1254707      33760806 
     12   4159       tick          3366       1252748      33785515 
     13   4159       tick          3384       1250079      33754548 
     14   4159       tick          2924       1247409      33822980 
     15   4159       tick          3085       1245471      33802994 
     16   4159       tick          2888       1252491      33802700 
     17   4159       tick          2848       1250801      33793498 
     18   4159       tick          3071       1256700      33777034 
     19   4159       tick          2959       1249880      33757393 
     20   4159       tick          3159       1245561      33761403 
     21   4159       tick          2801       1252716      33785125 
     22   4159       tick          2960       1243911      33819426 
     23   4159       tick          2825       1252563      33820091 
     24   4159       tick          2704       1252040      33836418 
     25   4159       tick          3125       1247970      33785467 
     26   4159       tick          3213       1247257      33775427 
     27   4159       tick          3205       1249173      33756437 
     28   4159       tick          3269       1247565      33743487 
     29   4159       exit           918         84973       2238403 
