,time,Run_1,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,15.0,15.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,3.2673922021133337,6.0,100000.0,599999.0,599999.0,599999.0,599999.0,29.759306561,2215162.0,2189350.293
std,0.06266368064042427,0.0,0.0,0.0,0.0,0.0,0.0,0.6129993986910917,70970.30745699599,71727.02393635132
min,3.168385947,6.0,100000.0,599999.0,599999.0,599999.0,599999.0,28.00854,1786000.0,1777755.0
25%,3.2242403046000003,6.0,100000.0,599999.0,599999.0,599999.0,599999.0,29.341354250000002,2223000.0,2192475.5
50%,3.288559633,6.0,100000.0,599999.0,599999.0,599999.0,599999.0,29.733816,2235000.0,2209640.5
75%,3.3090161025000002,6.0,100000.0,599999.0,599999.0,599999.0,599999.0,30.169021,2248000.0,2226519.25
max,3.333310825,6.0,100000.0,599999.0,599999.0,599999.0,599999.0,31.59898,2298000.0,2266442.0
