[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  27211       tick          1207          4073      24816240 
      2  27211       tick             1            58      25245618 
      3  27211       tick             1            45      25254715 
      4  27211       tick             0            72      25271933 
      5  27211       tick             1            51      25253349 
      6  27211       tick             1            55      25251925 
      7  27211       tick             0           106      25197915 
      8  27211       tick             0           103      25271774 
      9  27211       tick             0            79      25226224 
     10  27211       tick             0            68      25255908 
     11  27211       tick             0            96      25230429 
     12  27211       tick             1            92      25188761 
     13  27211       tick             0            85      25234782 
     14  27211       tick             0            65      25269490 
     15  27211       tick             0            78      25269952 
     16  27211       tick             0            89      25258948 
     17  27211       tick             0            83      25256961 
     18  27211       tick             0            68      25269104 
     19  27211       tick             0            69      25257911 
     20  27211       tick             0            84      25274325 
     21  27211       tick             0            85      25240140 
     22  27211       tick             0            95      25240485 
     23  27211       tick             0            75      25261103 
     24  27211       tick             0            95      25245731 
     25  27211       tick             0            87      25242904 
     26  27211       tick             0            75      25256332 
     27  27211       tick             0           103      25158285 
     28  27211       tick             0            81      25272153 
     29  27211       tick             1           621      22666461 
     30  27211       tick             1            67      25264822 
     31  27211       tick             0            93      25239748 
     32  27211       tick             0            91      25231954 
     33  27211       tick             0            58      24629014 
     34  27211       tick             0            89      25848156 
     35  27211       exit           111           165      24666260 
