,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,60.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,3.173110919725,100000.0,599999.0,599999.0,599999.0,599999.0,29.370575388,2102852.0,2073441.571
std,0.024089433911034682,0.0,0.0,0.0,0.0,0.0,0.5888154780922276,66864.03289433636,64621.54546424239
min,3.12749134,100000.0,599999.0,599999.0,599999.0,599999.0,27.340189,1735000.0,1717911.0
25%,3.15500001875,100000.0,599999.0,599999.0,599999.0,599999.0,28.987751,2123000.0,2088295.25
50%,3.179034145,100000.0,599999.0,599999.0,599999.0,599999.0,29.376326,2123000.0,2097095.5
75%,3.186106876075,100000.0,599999.0,599999.0,599999.0,599999.0,29.780445,2135000.0,2103543.75
max,3.219694353,100000.0,599999.0,599999.0,599999.0,599999.0,31.350291,2148000.0,2126884.0
