howmany,island,task,frequency,power_25%,power_50%,power_75%,power_max,power_mean,power_min,time_25%,time_50%,time_75%,time_max,time_mean,time_min,time_rel,voltage_25%,voltage_50%,voltage_75%,voltage_max,voltage_mean,voltage_min,time
0,little,encrypt,300000,11016.0,11921.0,11934.0,15606.0,11662.326754385966,11004.0,2.0,2.0,2.0,2.01,2.0016666666666665,2.0,,917500.0,918750.0,918750.0,918750.0,918366.2280701754,917500.0,
1,little,encrypt,300000,33012.0,33012.0,33012.0,33929.0,32869.22149122807,17423.0,23.5175,23.55,23.5825,23.59,23.54833333333333,23.5,0.6620589475657184,917500.0,917500.0,917500.0,917500.0,917500.0,917500.0,
2,little,encrypt,300000,55020.0,55020.0,55020.0,55937.0,54491.78947368421,11921.0,23.4875,23.59,23.6525,23.71,23.5725,23.44,0.6627383908907737,917500.0,917500.0,917500.0,918750.0,917516.447368421,916250.0,
3,little,encrypt,300000,76028.0,76111.0,76111.0,77028.0,75783.60087719298,33012.0,23.4525,23.505000000000003,23.5475,23.68,23.512222222222224,23.43,0.6610436874248318,916250.0,917500.0,917500.0,917500.0,917020.2850877192,916250.0,
4,little,encrypt,300000,97096.0,97096.0,97202.0,98119.0,96725.6600877193,31178.0,23.49,23.525,23.58,23.73,23.540000000000003,23.47,0.6618246567639755,916250.0,916250.0,916250.0,917500.0,916483.004385965,916250.0,
