[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  25083       tick        859812         12622       2258395 
      2  25083       tick       1521866            92       3041018 
      3  25083       tick       1522079           109       3041356 
      4  25083       tick       1529600            69       3056374 
      5  25083       tick       1527491            88       3052169 
      6  25083       tick       1524499            93       3046233 
      7  25083       tick       1529153            80       3055482 
      8  25083       tick       1530903            77       3058999 
      9  25083       tick       1525966            89       3049124 
     10  25083       tick       1517836           108       3032898 
     11  25083       tick       1527216            83       3051652 
     12  25083       tick       1530734            75       3058593 
     13  25083       tick       1528926           112       3055003 
     14  25083       tick       1531169            88       3059526 
     15  25083       tick       1529653            97       3056513 
     16  25083       tick       1526690           108       3050557 
     17  25083       tick       1526888            99       3050956 
     18  25083       tick       1530453           103       3058065 
     19  25083       tick       1525381           113       3048002 
     20  25083       tick       1515421           134       3028065 
     21  25083       tick       1526053           113       3049272 
     22  25083       tick       1521889            96       3041085 
     23  25083       tick       1530464            97       3058137 
     24  25083       tick       1530821           101       3058834 
     25  25083       tick       1530226            91       3057643 
     26  25083       tick       1526782           113       3050754 
     27  25083       tick       1528277           100       3053761 
     28  25083       tick       1529448            93       3056062 
     29  25083       tick       1528102           104       3053389 
     30  25083       exit        166377            93        332328 
