,time,Run_1,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,10.0,10.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,14.23799310226,1.0,100000.0,399999.0,399999.0,399999.0,399999.0,31.310174523,1721908.0,1700980.417
std,0.07453797377012333,0.0,0.0,0.0,0.0,0.0,0.0,0.588561667506168,9620.919815594458,8500.160415674707
min,14.1670488085,1.0,100000.0,399999.0,399999.0,399999.0,399999.0,29.656101,1710000.0,1684628.0
25%,14.183659042225,1.0,100000.0,399999.0,399999.0,399999.0,399999.0,30.915086,1710000.0,1694319.0
50%,14.2102243605,1.0,100000.0,399999.0,399999.0,399999.0,399999.0,31.3114335,1723000.0,1700195.0
75%,14.306726238,1.0,100000.0,399999.0,399999.0,399999.0,399999.0,31.71166675,1723000.0,1707002.75
max,14.355158187,1.0,100000.0,399999.0,399999.0,399999.0,399999.0,33.044481,1773000.0,1757756.0
