[Event-to-counter mappings]
pmc1=itlb_misses
pmc2=l1_data_accesses
pmc3=l1_data_refills
pmc4=l1_instr_refills
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1   7263       tick          8249      52385720         51877        141511 
      2   7263       tick          8594      81116964         29313         29699 
      3   7263       tick          8511      80938443         29363         29026 
      4   7263       tick          8511      81118924         29047         29091 
      5   7263       tick          8437      81088362         29038         28773 
      6   7263       tick          8476      81150750         29387         29045 
      7   7263       tick          8447      81114929         29054         28971 
      8   7263       tick          8629      81186155         29343         28839 
      9   7263       tick          8400      81161523         29095         29052 
     10   7263       tick          8509      81198193         29261         28643 
     11   7263       tick          8545      81189560         29147         28621 
     12   7263       tick          8354      81217185         29132         29121 
     13   7263       tick          8529      81167930         28771         28947 
     14   7263       tick          8492      81159653         28641         29055 
     15   7263       tick          8500      81137099         29209         29304 
     16   7263       tick          8402      81190221         29030         29000 
     17   7263       tick          8487      81114461         29116         29032 
     18   7263       tick          8557      81190590         29081         28707 
     19   7263       tick          8522      81155464         29030         28815 
     20   7263       tick          8649      81159251         29024         29024 
     21   7263       tick          8614      81190781         28965         28657 
     22   7263       tick          8557      81190374         29152         28839 
     23   7263       tick          8611      80946113         29337         29244 
     24   7263       tick          8423      81082208         29269         29106 
     25   7263       tick          8514      81120200         29107         28821 
     26   7263       tick          8528      81146568         29137         28852 
     27   7263       tick          8567      81113855         29250         28827 
     28   7263       tick          8426      81184689         29221         29034 
     29   7263       tick          8362      81180757         29100         28651 
     30   7263       tick          8504      81204543         29104         28632 
     31   7263       tick          8456      81205155         29249         29175 
     32   7263       tick          8393      81200383         29309         28678 
     33   7263       exit          4990      45186485         18514         16648 
