,time,Run_1,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,20.0,20.0,5.0,983.0,983.0,983.0,983.0,983.0,983.0,983.0
mean,5.53402802953,4.75,100000.0,299999.0,299999.0,299999.0,299999.0,29.563396073245165,2122233.977619532,2098364.2472024416
std,0.5244196327245548,0.5501196042201808,0.0,0.0,0.0,0.0,0.0,0.606243062375206,63053.836832139576,59485.83507865566
min,5.1376300865,3.0,100000.0,299999.0,299999.0,299999.0,299999.0,27.868652,1835000.0,1813061.0
25%,5.141861074025,5.0,100000.0,299999.0,299999.0,299999.0,299999.0,29.1664955,2136000.0,2112219.5
50%,5.145010687,5.0,100000.0,299999.0,299999.0,299999.0,299999.0,29.5473,2148000.0,2117250.0
75%,5.753432007775,5.0,100000.0,299999.0,299999.0,299999.0,299999.0,29.9902755,2148000.0,2122592.0
max,6.42812207,5.0,100000.0,299999.0,299999.0,299999.0,299999.0,31.505721,2173000.0,2150883.0
