howmany,policy,frequency,task,time_count,UPDATE_PERIOD_us_count,cpu_freq0_count,cpu_freq1_count,cpu_freq2_count,cpu_freq3_count,hwmon_cpu_thermal_mC_count,hwmon_cpu_thermal_uA_count,hwmon_cpu_thermal_uV_count,hwmon_cpu_thermal_uW_count,sensor_cpu_uW_count,smartpower_uA_count,smartpower_uV_count,thermal_zone_temp0_count,time_mean,UPDATE_PERIOD_us_mean,cpu_freq0_mean,cpu_freq1_mean,cpu_freq2_mean,cpu_freq3_mean,hwmon_cpu_thermal_mC_mean,hwmon_cpu_thermal_uA_mean,hwmon_cpu_thermal_uV_mean,hwmon_cpu_thermal_uW_mean,sensor_cpu_uW_mean,smartpower_uA_mean,smartpower_uV_mean,thermal_zone_temp0_mean,time_std,UPDATE_PERIOD_us_std,cpu_freq0_std,cpu_freq1_std,cpu_freq2_std,cpu_freq3_std,hwmon_cpu_thermal_mC_std,hwmon_cpu_thermal_uA_std,hwmon_cpu_thermal_uV_std,hwmon_cpu_thermal_uW_std,sensor_cpu_uW_std,smartpower_uA_std,smartpower_uV_std,thermal_zone_temp0_std,time_min,UPDATE_PERIOD_us_min,cpu_freq0_min,cpu_freq1_min,cpu_freq2_min,cpu_freq3_min,hwmon_cpu_thermal_mC_min,hwmon_cpu_thermal_uA_min,hwmon_cpu_thermal_uV_min,hwmon_cpu_thermal_uW_min,sensor_cpu_uW_min,smartpower_uA_min,smartpower_uV_min,thermal_zone_temp0_min,time_25%,UPDATE_PERIOD_us_25%,cpu_freq0_25%,cpu_freq1_25%,cpu_freq2_25%,cpu_freq3_25%,hwmon_cpu_thermal_mC_25%,hwmon_cpu_thermal_uA_25%,hwmon_cpu_thermal_uV_25%,hwmon_cpu_thermal_uW_25%,sensor_cpu_uW_25%,smartpower_uA_25%,smartpower_uV_25%,thermal_zone_temp0_25%,time_50%,UPDATE_PERIOD_us_50%,cpu_freq0_50%,cpu_freq1_50%,cpu_freq2_50%,cpu_freq3_50%,hwmon_cpu_thermal_mC_50%,hwmon_cpu_thermal_uA_50%,hwmon_cpu_thermal_uV_50%,hwmon_cpu_thermal_uW_50%,sensor_cpu_uW_50%,smartpower_uA_50%,smartpower_uV_50%,thermal_zone_temp0_50%,time_75%,UPDATE_PERIOD_us_75%,cpu_freq0_75%,cpu_freq1_75%,cpu_freq2_75%,cpu_freq3_75%,hwmon_cpu_thermal_mC_75%,hwmon_cpu_thermal_uA_75%,hwmon_cpu_thermal_uV_75%,hwmon_cpu_thermal_uW_75%,sensor_cpu_uW_75%,smartpower_uA_75%,smartpower_uV_75%,thermal_zone_temp0_75%,time_max,UPDATE_PERIOD_us_max,cpu_freq0_max,cpu_freq1_max,cpu_freq2_max,cpu_freq3_max,hwmon_cpu_thermal_mC_max,hwmon_cpu_thermal_uA_max,hwmon_cpu_thermal_uV_max,hwmon_cpu_thermal_uW_max,sensor_cpu_uW_max,smartpower_uA_max,smartpower_uV_max,thermal_zone_temp0_max
1,cpu,700000,decrypt,5.0,5.0,995.0,995.0,995.0,995.0,995.0,995.0,995.0,995.0,995.0,995.0,995.0,995.0,6.252000000000001,100000.0,700000.0,700000.0,700000.0,700000.0,41399.10954773869,0.0,0.0,0.0,3121603.0150753767,621459.296482412,5017643.216080402,41399.59899497488,0.010954451150103,0.0,0.0,0.0,0.0,0.0,536.3419085963703,0.0,0.0,0.0,13402.085146439278,2668.2991642839447,3221.897804293391,536.547536151548,6.24,100000.0,700000.0,700000.0,700000.0,700000.0,39920.0,0.0,0.0,0.0,3011000.0,599000.0,5010000.0,39920.0,6.25,100000.0,700000.0,700000.0,700000.0,700000.0,40894.0,0.0,0.0,0.0,3118000.0,621000.0,5019000.0,40894.0,6.25,100000.0,700000.0,700000.0,700000.0,700000.0,41381.0,0.0,0.0,0.0,3122000.0,621000.0,5019000.0,41381.0,6.25,100000.0,700000.0,700000.0,700000.0,700000.0,41868.0,0.0,0.0,0.0,3122000.0,622000.0,5019000.0,41868.0,6.27,100000.0,700000.0,700000.0,700000.0,700000.0,42842.0,0.0,0.0,0.0,3236000.0,644000.0,5019000.0,42842.0
1,cpu,700000,encrypt,5.0,5.0,995.0,995.0,995.0,995.0,995.0,995.0,995.0,995.0,995.0,995.0,995.0,995.0,6.24,100000.0,700000.0,700000.0,700000.0,700000.0,41470.5688442211,0.0,0.0,0.0,3120981.9095477387,621332.6633165829,5017607.03517588,41471.05829145729,0.0122474487139156,0.0,0.0,0.0,0.0,0.0,516.7938148980423,0.0,0.0,0.0,16704.849184880328,3355.3597536882808,3256.83783907474,515.5529435906319,6.23,100000.0,700000.0,700000.0,700000.0,700000.0,39920.0,0.0,0.0,0.0,2927000.0,583000.0,5010000.0,39920.0,6.23,100000.0,700000.0,700000.0,700000.0,700000.0,40894.0,0.0,0.0,0.0,3118000.0,621000.0,5019000.0,40894.0,6.24,100000.0,700000.0,700000.0,700000.0,700000.0,41381.0,0.0,0.0,0.0,3118000.0,621000.0,5019000.0,41381.0,6.24,100000.0,700000.0,700000.0,700000.0,700000.0,41868.0,0.0,0.0,0.0,3122000.0,622000.0,5019000.0,41868.0,6.26,100000.0,700000.0,700000.0,700000.0,700000.0,42842.0,0.0,0.0,0.0,3267000.0,650000.0,5019000.0,42842.0
1,cpu,700000,gzip-1,5.0,5.0,996.0,996.0,996.0,996.0,996.0,996.0,996.0,996.0,996.0,996.0,996.0,996.0,5.994,100000.0,700000.0,700000.0,700000.0,700000.0,41582.44979919679,0.0,0.0,0.0,3165764.0562249,630399.5983935742,5017490.963855422,41582.44979919679,0.0181659021245848,0.0,0.0,0.0,0.0,0.0,536.9498132972574,0.0,0.0,0.0,19254.17277002941,3865.185394002139,3363.8513872459016,536.9498132972574,5.97,100000.0,700000.0,700000.0,700000.0,700000.0,39920.0,0.0,0.0,0.0,2889000.0,576000.0,5010000.0,39920.0,5.98,100000.0,700000.0,700000.0,700000.0,700000.0,41381.0,0.0,0.0,0.0,3164000.0,630000.0,5019000.0,41381.0,6.0,100000.0,700000.0,700000.0,700000.0,700000.0,41381.0,0.0,0.0,0.0,3164000.0,630000.0,5019000.0,41381.0,6.01,100000.0,700000.0,700000.0,700000.0,700000.0,41868.0,0.0,0.0,0.0,3168000.0,631000.0,5019000.0,41868.0,6.01,100000.0,700000.0,700000.0,700000.0,700000.0,42842.0,0.0,0.0,0.0,3293000.0,656000.0,5019000.0,42842.0
1,cpu,700000,gzip-5,3.0,3.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,6.2,100000.0,700000.0,700000.0,700000.0,700000.0,41756.61602671119,0.0,0.0,0.0,3172040.066777963,631671.1185308849,5017542.570951586,41756.61602671119,0.0173205080756889,0.0,0.0,0.0,0.0,0.0,547.4485905921917,0.0,0.0,0.0,19861.43632364846,3938.5349360452137,3318.304469111197,547.4485905921917,6.18,100000.0,700000.0,700000.0,700000.0,700000.0,39920.0,0.0,0.0,0.0,2893000.0,576000.0,5010000.0,39920.0,6.195,100000.0,700000.0,700000.0,700000.0,700000.0,41381.0,0.0,0.0,0.0,3171000.0,631000.0,5019000.0,41381.0,6.21,100000.0,700000.0,700000.0,700000.0,700000.0,41868.0,0.0,0.0,0.0,3171000.0,632000.0,5019000.0,41868.0,6.21,100000.0,700000.0,700000.0,700000.0,700000.0,42355.0,0.0,0.0,0.0,3175000.0,632000.0,5019000.0,42355.0,6.21,100000.0,700000.0,700000.0,700000.0,700000.0,43329.0,0.0,0.0,0.0,3282000.0,653000.0,5019000.0,43329.0
1,cpu,700000,gzip-9,3.0,3.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,6.22,100000.0,700000.0,700000.0,700000.0,700000.0,41735.69833333333,0.0,0.0,0.0,3173396.6666666665,632003.3333333334,5017530.0,41736.51,0.0173205080756889,0.0,0.0,0.0,0.0,0.0,543.0146826497213,0.0,0.0,0.0,14768.07872194116,2929.896934871688,3329.8016906163325,542.8475590383761,6.2,100000.0,700000.0,700000.0,700000.0,700000.0,40407.0,0.0,0.0,0.0,2889000.0,575000.0,5010000.0,40407.0,6.215,100000.0,700000.0,700000.0,700000.0,700000.0,41381.0,0.0,0.0,0.0,3171000.0,631000.0,5019000.0,41381.0,6.23,100000.0,700000.0,700000.0,700000.0,700000.0,41868.0,0.0,0.0,0.0,3171000.0,632000.0,5019000.0,41868.0,6.23,100000.0,700000.0,700000.0,700000.0,700000.0,42355.0,0.0,0.0,0.0,3175000.0,633000.0,5019000.0,42355.0,6.23,100000.0,700000.0,700000.0,700000.0,700000.0,42842.0,0.0,0.0,0.0,3225000.0,642000.0,5019000.0,42842.0
1,cpu,700000,hash,5.0,5.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,4.156000000000001,100000.0,700000.0,700000.0,700000.0,700000.0,41331.22645290581,0.0,0.0,0.0,3163740.480961924,630054.1082164329,5017548.096192385,41331.22645290581,0.0181659021245849,0.0,0.0,0.0,0.0,0.0,554.7243297962032,0.0,0.0,0.0,19208.818827073468,3872.7344826921617,3312.1143832647167,554.7243297962032,4.14,100000.0,700000.0,700000.0,700000.0,700000.0,39433.0,0.0,0.0,0.0,2935000.0,584000.0,5010000.0,39433.0,4.14,100000.0,700000.0,700000.0,700000.0,700000.0,40894.0,0.0,0.0,0.0,3160000.0,630000.0,5019000.0,40894.0,4.15,100000.0,700000.0,700000.0,700000.0,700000.0,41381.0,0.0,0.0,0.0,3164000.0,630000.0,5019000.0,41381.0,4.17,100000.0,700000.0,700000.0,700000.0,700000.0,41868.0,0.0,0.0,0.0,3168000.0,631000.0,5019000.0,41868.0,4.18,100000.0,700000.0,700000.0,700000.0,700000.0,42842.0,0.0,0.0,0.0,3274000.0,652000.0,5019000.0,42842.0
1,cpu,700000,idle,4.0,4.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,2.0,100000.0,700000.0,700000.0,700000.0,700000.0,40471.07894736842,0.0,0.0,0.0,2899018.796992481,576944.8621553885,5017567.669172932,40472.29949874687,0.0,0.0,0.0,0.0,0.0,0.0,513.2354306848938,0.0,0.0,0.0,17112.76050794112,3427.6120528715146,3294.3900958623594,514.2400264397182,2.0,100000.0,700000.0,700000.0,700000.0,700000.0,38946.0,0.0,0.0,0.0,2889000.0,575000.0,5010000.0,38946.0,2.0,100000.0,700000.0,700000.0,700000.0,700000.0,39920.0,0.0,0.0,0.0,2893000.0,576000.0,5019000.0,39920.0,2.0,100000.0,700000.0,700000.0,700000.0,700000.0,40407.0,0.0,0.0,0.0,2897000.0,576000.0,5019000.0,40407.0,2.0,100000.0,700000.0,700000.0,700000.0,700000.0,40894.0,0.0,0.0,0.0,2900000.0,577000.0,5019000.0,40894.0,2.0,100000.0,700000.0,700000.0,700000.0,700000.0,41868.0,0.0,0.0,0.0,3042000.0,606000.0,5019000.0,41868.0
1,cpu,800000,decrypt,5.0,5.0,996.0,996.0,996.0,996.0,996.0,996.0,996.0,996.0,996.0,996.0,996.0,996.0,5.464,100000.0,800000.0,800000.0,800000.0,800000.0,42153.55020080321,0.0,0.0,0.0,3183074.297188755,633830.3212851406,5017825.301204819,42155.01706827309,0.0114017542509914,0.0,0.0,0.0,0.0,0.0,553.1309081017323,0.0,0.0,0.0,18578.49034571056,3783.370688423069,3033.415642794158,554.3088708757031,5.45,100000.0,800000.0,800000.0,800000.0,800000.0,40407.0,0.0,0.0,0.0,2919000.0,581000.0,5010000.0,40407.0,5.46,100000.0,800000.0,800000.0,800000.0,800000.0,41868.0,0.0,0.0,0.0,3179000.0,633000.0,5019000.0,41868.0,5.46,100000.0,800000.0,800000.0,800000.0,800000.0,42355.0,0.0,0.0,0.0,3183000.0,634000.0,5019000.0,42355.0,5.47,100000.0,800000.0,800000.0,800000.0,800000.0,42355.0,0.0,0.0,0.0,3187000.0,634000.0,5019000.0,42355.0,5.48,100000.0,800000.0,800000.0,800000.0,800000.0,43816.0,0.0,0.0,0.0,3305000.0,658000.0,5019000.0,43816.0
1,cpu,800000,encrypt,5.0,5.0,995.0,995.0,995.0,995.0,995.0,995.0,995.0,995.0,995.0,995.0,995.0,995.0,5.472,100000.0,800000.0,800000.0,800000.0,800000.0,42133.28040201005,0.0,0.0,0.0,3180473.3668341707,633274.3718592965,5017733.668341708,42133.76984924623,0.0204939015319192,0.0,0.0,0.0,0.0,0.0,554.5258027933604,0.0,0.0,0.0,18083.810144912743,3644.97069268261,3131.0128648589484,554.5063426142881,5.45,100000.0,800000.0,800000.0,800000.0,800000.0,40407.0,0.0,0.0,0.0,2919000.0,582000.0,5010000.0,40407.0,5.45,100000.0,800000.0,800000.0,800000.0,800000.0,41868.0,0.0,0.0,0.0,3179000.0,633000.0,5019000.0,41868.0,5.48,100000.0,800000.0,800000.0,800000.0,800000.0,42355.0,0.0,0.0,0.0,3179000.0,633000.0,5019000.0,42355.0,5.49,100000.0,800000.0,800000.0,800000.0,800000.0,42355.0,0.0,0.0,0.0,3183000.0,634000.0,5019000.0,42355.0,5.49,100000.0,800000.0,800000.0,800000.0,800000.0,43816.0,0.0,0.0,0.0,3316000.0,661000.0,5019000.0,43816.0
1,cpu,800000,gzip-1,5.0,5.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,5.218,100000.0,800000.0,800000.0,800000.0,800000.0,42284.243486973945,0.0,0.0,0.0,3235627.2545090183,644391.7835671343,5017647.294589179,42286.19539078156,0.0228035085019827,0.0,0.0,0.0,0.0,0.0,551.3601853549541,0.0,0.0,0.0,26235.514963758487,5239.6731912117,3217.904975708396,551.6074121239924,5.19,100000.0,800000.0,800000.0,800000.0,800000.0,40407.0,0.0,0.0,0.0,2916000.0,582000.0,5010000.0,40407.0,5.21,100000.0,800000.0,800000.0,800000.0,800000.0,41868.0,0.0,0.0,0.0,3236000.0,644000.0,5019000.0,41868.0,5.21,100000.0,800000.0,800000.0,800000.0,800000.0,42355.0,0.0,0.0,0.0,3236000.0,645000.0,5019000.0,42355.0,5.23,100000.0,800000.0,800000.0,800000.0,800000.0,42842.0,0.0,0.0,0.0,3240000.0,645000.0,5019000.0,42842.0,5.25,100000.0,800000.0,800000.0,800000.0,800000.0,43816.0,0.0,0.0,0.0,3374000.0,672000.0,5019000.0,43816.0
1,cpu,800000,gzip-5,5.0,5.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,5.438000000000001,100000.0,800000.0,800000.0,800000.0,800000.0,42315.47394789579,0.0,0.0,0.0,3243991.983967936,646009.0180360721,5017710.420841684,42317.42585170341,0.0130384048104054,0.0,0.0,0.0,0.0,0.0,573.8735814489987,0.0,0.0,0.0,28374.694814025945,5705.662326621831,3154.8646780260583,572.3447120584674,5.43,100000.0,800000.0,800000.0,800000.0,800000.0,39920.0,0.0,0.0,0.0,2919000.0,581000.0,5010000.0,39920.0,5.43,100000.0,800000.0,800000.0,800000.0,800000.0,41868.0,0.0,0.0,0.0,3244000.0,646000.0,5019000.0,41868.0,5.43,100000.0,800000.0,800000.0,800000.0,800000.0,42355.0,0.0,0.0,0.0,3244000.0,646000.0,5019000.0,42355.0,5.44,100000.0,800000.0,800000.0,800000.0,800000.0,42842.0,0.0,0.0,0.0,3248000.0,647000.0,5019000.0,42842.0,5.46,100000.0,800000.0,800000.0,800000.0,800000.0,43816.0,0.0,0.0,0.0,3351000.0,667000.0,5019000.0,43816.0
1,cpu,800000,gzip-9,5.0,5.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,5.444,100000.0,800000.0,800000.0,800000.0,800000.0,42427.14814814815,0.0,0.0,0.0,3244955.955955956,646250.2502502502,5017567.567567567,42425.68568568568,0.0134164078649989,0.0,0.0,0.0,0.0,0.0,548.9540610984375,0.0,0.0,0.0,9600.854904217944,1908.066790022774,3294.0690598606843,550.2253002792949,5.43,100000.0,800000.0,800000.0,800000.0,800000.0,40407.0,0.0,0.0,0.0,3152000.0,628000.0,5010000.0,40407.0,5.43,100000.0,800000.0,800000.0,800000.0,800000.0,41868.0,0.0,0.0,0.0,3244000.0,646000.0,5019000.0,41868.0,5.45,100000.0,800000.0,800000.0,800000.0,800000.0,42355.0,0.0,0.0,0.0,3244000.0,646000.0,5019000.0,42355.0,5.45,100000.0,800000.0,800000.0,800000.0,800000.0,42842.0,0.0,0.0,0.0,3248000.0,647000.0,5019000.0,42842.0,5.46,100000.0,800000.0,800000.0,800000.0,800000.0,43816.0,0.0,0.0,0.0,3286000.0,654000.0,5019000.0,43816.0
1,cpu,800000,hash,5.0,5.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,3.648000000000001,100000.0,800000.0,800000.0,800000.0,800000.0,42087.58917835671,0.0,0.0,0.0,3233786.5731462925,644034.0681362726,5017710.420841684,42085.14929859719,0.0130384048104052,0.0,0.0,0.0,0.0,0.0,615.9912574467912,0.0,0.0,0.0,20580.04262735604,4105.778114455548,3154.8646780260583,615.1186418775363,3.64,100000.0,800000.0,800000.0,800000.0,800000.0,40407.0,0.0,0.0,0.0,2916000.0,581000.0,5010000.0,40407.0,3.64,100000.0,800000.0,800000.0,800000.0,800000.0,41868.0,0.0,0.0,0.0,3232000.0,644000.0,5019000.0,41868.0,3.64,100000.0,800000.0,800000.0,800000.0,800000.0,42355.0,0.0,0.0,0.0,3236000.0,644000.0,5019000.0,42355.0,3.65,100000.0,800000.0,800000.0,800000.0,800000.0,42355.0,0.0,0.0,0.0,3236000.0,645000.0,5019000.0,42355.0,3.67,100000.0,800000.0,800000.0,800000.0,800000.0,43816.0,0.0,0.0,0.0,3278000.0,653000.0,5019000.0,43816.0
1,cpu,800000,idle,4.0,4.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,2.0,100000.0,800000.0,800000.0,800000.0,800000.0,41061.82581453634,0.0,0.0,0.0,2926002.506265664,582538.8471177944,5017736.842105263,41062.436090225565,0.0,0.0,0.0,0.0,0.0,0.0,544.4775871384755,0.0,0.0,0.0,17793.249921521427,3570.8100960381303,3128.1168831682003,544.5621636816849,2.0,100000.0,800000.0,800000.0,800000.0,800000.0,39433.0,0.0,0.0,0.0,2916000.0,580000.0,5010000.0,39433.0,2.0,100000.0,800000.0,800000.0,800000.0,800000.0,40894.0,0.0,0.0,0.0,2919000.0,582000.0,5019000.0,40894.0,2.0,100000.0,800000.0,800000.0,800000.0,800000.0,40894.0,0.0,0.0,0.0,2923000.0,582000.0,5019000.0,40894.0,2.0,100000.0,800000.0,800000.0,800000.0,800000.0,41381.0,0.0,0.0,0.0,2927000.0,582000.0,5019000.0,41381.0,2.0,100000.0,800000.0,800000.0,800000.0,800000.0,42355.0,0.0,0.0,0.0,3114000.0,620000.0,5019000.0,42355.0
1,cpu,900000,decrypt,5.0,5.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,4.8580000000000005,100000.0,900000.0,900000.0,900000.0,900000.0,42518.47194388777,0.0,0.0,0.0,3247530.0601202403,646678.3567134269,5017755.511022044,42518.95991983968,0.008366600265341,0.0,0.0,0.0,0.0,0.0,570.5736776959372,0.0,0.0,0.0,21011.73665903604,4351.84652873225,3108.267793386691,570.2249555188574,4.85,100000.0,900000.0,900000.0,900000.0,900000.0,40894.0,0.0,0.0,0.0,2946000.0,586000.0,5010000.0,40894.0,4.85,100000.0,900000.0,900000.0,900000.0,900000.0,42355.0,0.0,0.0,0.0,3244000.0,646000.0,5019000.0,42355.0,4.86,100000.0,900000.0,900000.0,900000.0,900000.0,42355.0,0.0,0.0,0.0,3248000.0,646000.0,5019000.0,42355.0,4.86,100000.0,900000.0,900000.0,900000.0,900000.0,42842.0,0.0,0.0,0.0,3248000.0,647000.0,5019000.0,42842.0,4.87,100000.0,900000.0,900000.0,900000.0,900000.0,44303.0,0.0,0.0,0.0,3374000.0,672000.0,5019000.0,44303.0
1,cpu,900000,encrypt,5.0,5.0,997.0,997.0,997.0,997.0,997.0,997.0,997.0,997.0,997.0,997.0,997.0,997.0,4.859999999999999,100000.0,900000.0,900000.0,900000.0,900000.0,42476.13941825477,0.0,0.0,0.0,3244949.849548646,646239.7191574724,5017618.856569709,42478.58174523571,0.0122474487139159,0.0,0.0,0.0,0.0,0.0,549.1227922649011,0.0,0.0,0.0,14825.744611674474,2995.597023545388,3245.504381641548,549.2284736362222,4.85,100000.0,900000.0,900000.0,900000.0,900000.0,40894.0,0.0,0.0,0.0,3076000.0,612000.0,5010000.0,40894.0,4.85,100000.0,900000.0,900000.0,900000.0,900000.0,42355.0,0.0,0.0,0.0,3240000.0,646000.0,5019000.0,42355.0,4.86,100000.0,900000.0,900000.0,900000.0,900000.0,42355.0,0.0,0.0,0.0,3244000.0,646000.0,5019000.0,42355.0,4.86,100000.0,900000.0,900000.0,900000.0,900000.0,42842.0,0.0,0.0,0.0,3248000.0,647000.0,5019000.0,42842.0,4.88,100000.0,900000.0,900000.0,900000.0,900000.0,43816.0,0.0,0.0,0.0,3355000.0,668000.0,5019000.0,43816.0
1,cpu,900000,gzip-1,5.0,5.0,996.0,996.0,996.0,996.0,996.0,996.0,996.0,996.0,996.0,996.0,996.0,996.0,4.648,100000.0,900000.0,900000.0,900000.0,900000.0,42687.97891566265,0.0,0.0,0.0,3305825.301204819,658323.2931726908,5017951.807228915,42687.97891566265,0.0130384048104054,0.0,0.0,0.0,0.0,0.0,548.3271998979886,0.0,0.0,0.0,28462.01033961763,5706.550903520087,2888.495069377312,548.3271998979886,4.64,100000.0,900000.0,900000.0,900000.0,900000.0,41381.0,0.0,0.0,0.0,2942000.0,586000.0,5010000.0,41381.0,4.64,100000.0,900000.0,900000.0,900000.0,900000.0,42355.0,0.0,0.0,0.0,3305000.0,658000.0,5019000.0,42355.0,4.64,100000.0,900000.0,900000.0,900000.0,900000.0,42842.0,0.0,0.0,0.0,3309000.0,659000.0,5019000.0,42842.0,4.65,100000.0,900000.0,900000.0,900000.0,900000.0,42842.0,0.0,0.0,0.0,3309000.0,659000.0,5019000.0,42842.0,4.67,100000.0,900000.0,900000.0,900000.0,900000.0,44303.0,0.0,0.0,0.0,3446000.0,687000.0,5019000.0,44303.0
1,cpu,900000,gzip-5,5.0,5.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,4.832,100000.0,900000.0,900000.0,900000.0,900000.0,42935.20340681363,0.0,0.0,0.0,3316122.244488978,660480.9619238477,5017620.240480962,42934.22745490982,0.013038404810405,0.0,0.0,0.0,0.0,0.0,564.6847068611877,0.0,0.0,0.0,26596.48859886797,5328.443977581052,3244.1709383935245,564.8450860913815,4.82,100000.0,900000.0,900000.0,900000.0,900000.0,40894.0,0.0,0.0,0.0,2973000.0,591000.0,5010000.0,40894.0,4.82,100000.0,900000.0,900000.0,900000.0,900000.0,42355.0,0.0,0.0,0.0,3313000.0,660000.0,5019000.0,42355.0,4.83,100000.0,900000.0,900000.0,900000.0,900000.0,42842.0,0.0,0.0,0.0,3316000.0,661000.0,5019000.0,42842.0,4.84,100000.0,900000.0,900000.0,900000.0,900000.0,43329.0,0.0,0.0,0.0,3320000.0,662000.0,5019000.0,43329.0,4.85,100000.0,900000.0,900000.0,900000.0,900000.0,44790.0,0.0,0.0,0.0,3454000.0,688000.0,5019000.0,44790.0
1,cpu,900000,gzip-9,5.0,5.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,4.834,100000.0,900000.0,900000.0,900000.0,900000.0,42929.26026026026,0.0,0.0,0.0,3314124.124124124,660010.01001001,5017882.882882883,42930.72272272272,0.0167332005306814,0.0,0.0,0.0,0.0,0.0,569.5323419344603,0.0,0.0,0.0,27654.332985526104,5552.076278465896,2968.99429969148,569.5147991114965,4.81,100000.0,900000.0,900000.0,900000.0,900000.0,41381.0,0.0,0.0,0.0,2942000.0,586000.0,5010000.0,41381.0,4.83,100000.0,900000.0,900000.0,900000.0,900000.0,42355.0,0.0,0.0,0.0,3313000.0,660000.0,5019000.0,42355.0,4.83,100000.0,900000.0,900000.0,900000.0,900000.0,42842.0,0.0,0.0,0.0,3316000.0,660000.0,5019000.0,42842.0,4.85,100000.0,900000.0,900000.0,900000.0,900000.0,43329.0,0.0,0.0,0.0,3320000.0,661000.0,5019000.0,43329.0,4.85,100000.0,900000.0,900000.0,900000.0,900000.0,44790.0,0.0,0.0,0.0,3423000.0,682000.0,5019000.0,44790.0
1,cpu,900000,hash,4.0,4.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,3.2425,100000.0,900000.0,900000.0,900000.0,900000.0,42542.495,0.0,0.0,0.0,3304243.75,658141.25,5017605.0,42541.88625,0.0049999999999998,0.0,0.0,0.0,0.0,0.0,611.4217228140583,0.0,0.0,0.0,25100.38590646201,5029.952680439382,3259.179776572631,611.365586749667,3.24,100000.0,900000.0,900000.0,900000.0,900000.0,40407.0,0.0,0.0,0.0,2942000.0,586000.0,5010000.0,40407.0,3.24,100000.0,900000.0,900000.0,900000.0,900000.0,42355.0,0.0,0.0,0.0,3305000.0,658000.0,5019000.0,42355.0,3.24,100000.0,900000.0,900000.0,900000.0,900000.0,42355.0,0.0,0.0,0.0,3305000.0,658000.0,5019000.0,42355.0,3.2425,100000.0,900000.0,900000.0,900000.0,900000.0,42842.0,0.0,0.0,0.0,3309000.0,659000.0,5019000.0,42842.0,3.25,100000.0,900000.0,900000.0,900000.0,900000.0,44303.0,0.0,0.0,0.0,3397000.0,678000.0,5019000.0,44303.0
1,cpu,900000,idle,5.0,5.0,996.0,996.0,996.0,996.0,996.0,996.0,996.0,996.0,996.0,996.0,996.0,996.0,2.0,100000.0,900000.0,900000.0,900000.0,900000.0,41139.45582329317,0.0,0.0,0.0,2951370.481927711,587599.3975903614,5017762.048192771,41139.45582329317,0.0,0.0,0.0,0.0,0.0,0.0,547.3716302148341,0.0,0.0,0.0,17889.731822812086,3637.763910687957,3101.402733646195,547.3716302148341,2.0,100000.0,900000.0,900000.0,900000.0,900000.0,39433.0,0.0,0.0,0.0,2938000.0,585000.0,5010000.0,39433.0,2.0,100000.0,900000.0,900000.0,900000.0,900000.0,40894.0,0.0,0.0,0.0,2946000.0,587000.0,5019000.0,40894.0,2.0,100000.0,900000.0,900000.0,900000.0,900000.0,41381.0,0.0,0.0,0.0,2950000.0,587000.0,5019000.0,41381.0,2.0,100000.0,900000.0,900000.0,900000.0,900000.0,41381.0,0.0,0.0,0.0,2950000.0,588000.0,5019000.0,41381.0,2.0,100000.0,900000.0,900000.0,900000.0,900000.0,42842.0,0.0,0.0,0.0,3129000.0,624000.0,5019000.0,42842.0
