,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,15.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,11.432877432213333,100000.0,399999.0,399999.0,399999.0,399999.0,27.805345641,1753113.0,1727006.791
std,0.4838516610070223,0.0,0.0,0.0,0.0,0.0,0.6112922447119536,12396.770180612,9694.609485502519
min,11.100537158,100000.0,399999.0,399999.0,399999.0,399999.0,25.708171,1635000.0,1632708.0
25%,11.1012578745,100000.0,399999.0,399999.0,399999.0,399999.0,27.386818,1748000.0,1721116.0
50%,11.1050344274,100000.0,399999.0,399999.0,399999.0,399999.0,27.822023,1748000.0,1726340.0
75%,12.0616979815,100000.0,399999.0,399999.0,399999.0,399999.0,28.210599,1760000.0,1733341.0
max,12.1925674817,100000.0,399999.0,399999.0,399999.0,399999.0,29.578386,1773000.0,1746171.0
