[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  16760       tick         13453        558350       7111800 
      2  16760       tick         16045        718180       9085340 
      3  16760       tick         16445        720276       9115208 
      4  16760       tick         15108        718638       9096273 
      5  16760       tick         13891        719850       9195317 
      6  16760       tick         16044        720706       9151309 
      7  16760       tick         16199        714685       9063547 
      8  16760       tick         15141        721193       9161906 
      9  16760       tick         16930        716725       9082552 
     10  16760       tick         17382        714359       9054967 
     11  16760       tick         15801        720339       9112931 
     12  16760       tick         18344        708865       8992514 
     13  16760       tick         15375        702886       8786455 
     14  16760       tick         17649        731777       9378870 
     15  16760       tick         15172        717744       9082570 
     16  16760       tick         16543        720205       9094903 
     17  16760       tick         13796        724963       9167742 
     18  16760       tick         15929        716041       9062455 
     19  16760       tick         15876        718586       9095287 
     20  16760       tick         16808        713310       9050288 
     21  16760       tick         16085        716035       9094137 
     22  16760       tick         18442        712610       9024389 
     23  16760       tick         15351        717179       9089125 
     24  16760       tick         15340        719609       9108928 
     25  16760       tick         15860        715660       9087782 
     26  16760       tick         16652        718115       9078344 
     27  16760       tick         16092        716616       9076479 
     28  16760       tick         15431        716133       9086191 
     29  16760       tick         15673        720624       9116146 
     30  16760       tick         15804        718621       9106576 
     31  16760       tick         16353        714881       9059195 
     32  16760       tick         17210        717445       9073094 
     33  16760       tick         14022        716774       9145525 
     34  16760       tick         15929        715867       9102161 
     35  16760       tick         15899        718741       9118595 
     36  16760       tick         16028        718138       9100869 
     37  16760       tick         14983        720174       9176427 
     38  16760       tick         14059        725114       9170596 
     39  16760       tick         14236        721014       9118387 
     40  16760       tick         13510        713720       9056356 
     41  16760       tick         14961        730227       9212001 
     42  16760       tick         18742        710572       9033347 
     43  16760       tick         13794        724902       9165111 
     44  16760       tick         13780        722317       9125975 
     45  16760       tick         14824        714868       9160542 
     46  16760       tick         16823        714744       9064884 
     47  16760       tick         14838        717331       9105390 
     48  16760       tick         16251        715976       9074117 
     49  16760       tick         17072        710844       9018299 
     50  16760       tick         14528        724176       9142505 
     51  16760       tick         14890        722370       9127312 
     52  16760       tick         17911        711178       8998904 
     53  16760       tick         13775        724211       9201787 
     54  16760       tick         14211        714950       9091717 
     55  16760       tick         13803        725228       9157185 
     56  16760       tick         16134        718258       9101627 
     57  16760       tick         15239        716829       9087699 
     58  16760       tick         16947        717756       9082205 
     59  16760       tick         16521        716875       9095326 
     60  16760       tick         15502        716763       9072253 
     61  16760       tick         16273        716469       9073813 
     62  16760       tick         16069        713282       9046931 
     63  16760       tick         15084        721194       9129575 
     64  16760       tick         14509        722063       9125303 
     65  16760       tick         14171        720083       9101677 
     66  16760       tick         16164        715460       9100294 
     67  16760       tick         15853        714211       9123456 
     68  16760       tick         19040        717640       9009995 
     69  16760       tick         15744        716308       9140587 
     70  16760       exit          4559        180559       2275612 
