,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,hwmon_cpu_thermal_mC,hwmon_cpu_thermal_uA,hwmon_cpu_thermal_uV,hwmon_cpu_thermal_uW,sensor_cpu_uW,smartpower_uA,smartpower_uV,thermal_zone_temp0
count,10.0,5.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
mean,3.129,100000.0,1400000.0,1400000.0,1400000.0,1400000.0,44957.208208208205,0.0,0.0,0.0,4071380.852852853,810934.934934935,5018063.063063063,44957.208208208205
std,0.011005049346146076,0.0,0.0,0.0,0.0,0.0,860.969199575646,0.0,0.0,0.0,81139.53976025735,16160.913371861021,2749.936604666806,860.969199575646
min,3.12,100000.0,1400000.0,1400000.0,1400000.0,1400000.0,41868.0,0.0,0.0,0.0,3076000.0,612000.0,5010000.0,41868.0
25%,3.12,100000.0,1400000.0,1400000.0,1400000.0,1400000.0,44303.0,0.0,0.0,0.0,4072000.0,811000.0,5019000.0,44303.0
50%,3.125,100000.0,1400000.0,1400000.0,1400000.0,1400000.0,45277.0,0.0,0.0,0.0,4080000.0,812000.0,5019000.0,45277.0
75%,3.1375,100000.0,1400000.0,1400000.0,1400000.0,1400000.0,45764.0,0.0,0.0,0.0,4083999.0,813000.0,5019000.0,45764.0
max,3.15,100000.0,1400000.0,1400000.0,1400000.0,1400000.0,46738.0,0.0,0.0,0.0,4133000.0,823000.0,5019000.0,46738.0
