[Event-to-counter mappings]
pmc1=itlb_misses
pmc2=l1_data_accesses
pmc3=l1_data_refills
pmc4=l1_instr_refills
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1  10795       tick            36       2262096        718019          1990 
      2  10795       tick             0       3862261       1295833             8 
      3  10795       tick             0       3844108       1289791             6 
      4  10795       tick             0       3814954       1279891             8 
      5  10795       tick             2       3846702       1290461             5 
      6  10795       tick             1       3849247       1291291             5 
      7  10795       tick             3       3834600       1286412             7 
      8  10795       tick             1       3844537       1289742             7 
      9  10795       tick             0       3840097       1288588            11 
     10  10795       tick             2       3852865       1292929            10 
     11  10795       tick             3       3833640       1286155            20 
     12  10795       tick             1       3844716       1289979            12 
     13  10795       tick             0       3849956       1291907             6 
     14  10795       tick             1       3824599       1283190             3 
     15  10795       tick             1       3843656       1289646             7 
     16  10795       tick             2       3845292       1290239             7 
     17  10795       tick             1       3841194       1288764            12 
     18  10795       tick             2       3833341       1286372             7 
     19  10795       tick             0       3836389       1287122            10 
     20  10795       tick             2       3834811       1286704            12 
     21  10795       tick             0       3803442       1276015            21 
     22  10795       tick             1       3798012       1274322            28 
     23  10795       tick             0       3791563       1272004            26 
     24  10795       tick             2       3762050       1262277            27 
     25  10795       tick             1       3740826       1255068            39 
     26  10795       tick             0       3830360       1285034            12 
     27  10795       tick             0       3809439       1278090            19 
     28  10795       tick             0       3831241       1285396            13 
     29  10795       tick             1       3788351       1271049            26 
     30  10795       tick             0       3852897       1292689             5 
     31  10795       tick             0       3826087       1283683            19 
     32  10795       tick             1       3829362       1284876            21 
     33  10795       tick             1       3825818       1283778            16 
     34  10795       tick             1       3798624       1274578             9 
     35  10795       exit            12       3513775       1178948           152 
