,time,Run_1,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,10.0,10.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,9.224949033819998,2.0,100000.0,599999.0,599999.0,599999.0,599999.0,30.918645579000003,1781767.0,1760133.448
std,0.16188961603646634,0.0,0.0,0.0,0.0,0.0,0.0,0.6036250596225674,10674.298649169024,9855.745973897561
min,9.1424376611,2.0,100000.0,599999.0,599999.0,599999.0,599999.0,28.972208,1760000.0,1742778.0
25%,9.1451762897,2.0,100000.0,599999.0,599999.0,599999.0,599999.0,30.491538249999998,1773000.0,1753218.25
50%,9.1508505591,2.0,100000.0,599999.0,599999.0,599999.0,599999.0,30.915086,1785000.0,1758884.0
75%,9.152998196775,2.0,100000.0,599999.0,599999.0,599999.0,599999.0,31.35417675,1785000.0,1765677.0
max,9.533438405,2.0,100000.0,599999.0,599999.0,599999.0,599999.0,32.889051,1861000.0,1845912.0
