[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  30651       tick          4133         17516        448449 
      2  30651       tick          1132           717        403365 
      3  30651       tick          1080           708        403994 
      4  30651       tick          1173           780        402686 
      5  30651       tick           616           801        403382 
      6  30651       tick           761           816        404258 
      7  30651       tick           998           795        403688 
      8  30651       tick          1054           808        402770 
      9  30651       tick          1027           775        404012 
     10  30651       tick          1038           784        403697 
     11  30651       tick          1283           864        400458 
     12  30651       tick          1108           778        403569 
     13  30651       tick          1106          1368        361166 
     14  30651       tick          1181           898        407449 
     15  30651       tick          1107           773        391354 
     16  30651       tick          1214           814        415631 
     17  30651       tick          1078           793        403646 
     18  30651       tick          1223           815        403229 
     19  30651       tick          1184           762        403246 
     20  30651       tick          1159           791        404164 
     21  30651       tick          1299           855        401121 
     22  30651       tick          1184           780        403943 
     23  30651       tick          1066           802        403476 
     24  30651       tick          1095           786        404181 
     25  30651       tick          1274           812        402890 
     26  30651       tick          1160           794        403638 
     27  30651       tick          1036           795        403851 
     28  30651       tick          1187           823        402804 
     29  30651       tick          1212           804        402770 
     30  30651       tick          1212           801        402635 
     31  30651       tick          1260           844        400934 
     32  30651       tick          1157           793        403535 
     33  30651       tick          1145           780        404265 
     34  30651       tick          1245           802        403511 
     35  30651       tick          1353           821        402566 
     36  30651       tick          1299           791        403501 
     37  30651       tick          1196           797        404250 
     38  30651       tick          1048           792        403782 
     39  30651       tick          1245           835        402499 
     40  30651       tick          1074           772        404334 
     41  30651       tick          1292           851        401614 
     42  30651       tick          1155           818        403620 
     43  30651       tick          1059           794        404266 
     44  30651       tick          1060           792        403680 
     45  30651       tick          1167           785        391745 
     46  30651       tick          1160           814        414985 
     47  30651       tick          1078           795        404233 
     48  30651       tick          1061           828        402660 
     49  30651       tick          1282           799        402754 
     50  30651       tick          1194           816        402669 
     51  30651       tick          1320           894        402039 
     52  30651       tick          1175           806        402991 
     53  30651       tick          1080           791        404386 
     54  30651       tick          1143           792        403578 
     55  30651       tick          1314           819        402804 
     56  30651       tick          1104           802        403620 
     57  30651       tick          1209           794        403977 
     58  30651       tick          1120           798        403827 
     59  30651       tick          1120           778        404017 
     60  30651       tick          1217           834        402855 
     61  30651       tick          1195           873        401053 
     62  30651       tick          1250           820        402056 
     63  30651       tick          1157           820        403518 
     64  30651       tick          1098           776        404113 
     65  30651       tick          1190           792        402932 
     66  30651       tick          1260           834        401870 
     67  30651       tick          1076           790        404181 
     68  30651       tick          1142           831        403008 
     69  30651       tick          1113           783        404096 
     70  30651       tick          1123           841        402722 
     71  30651       tick          1204           866        401441 
     72  30651       tick          1212           862        401529 
     73  30651       tick          1041           819        403833 
     74  30651       tick          1074           775        404181 
     75  30651       tick          1086           771        392221 
     76  30651       tick          1320           883        412929 
     77  30651       tick          1150           791        403657 
     78  30651       tick          1117           790        404374 
     79  30651       tick          1071           783        404283 
     80  30651       tick          1245           824        402379 
     81  30651       tick          1274           882        401343 
     82  30651       tick          1216           828        398996 
     83  30651       tick          1076           806        406836 
     84  30651       tick          1124           781        403949 
     85  30651       tick          1134           811        403450 
     86  30651       tick          1232           815        402736 
     87  30651       tick          1095           783        404147 
     88  30651       tick          1077           851        402728 
     89  30651       tick          1261           808        403536 
     90  30651       tick          1273           837        401767 
     91  30651       tick          1233           845        402430 
     92  30651       tick          1165           809        402804 
     93  30651       tick          1080           791        403603 
     94  30651       tick          1088           797        403850 
     95  30651       tick          1216           780        403638 
     96  30651       tick          1240           803        403390 
     97  30651       tick          1087           792        403562 
     98  30651       tick          1139           768        404198 
     99  30651       tick          1105           801        403884 
    100  30651       tick          1297           862        402092 
    101  30651       tick          1239           874        401919 
    102  30651       tick          1128           797        404063 
    103  30651       tick          1121           808        403093 
    104  30651       tick          1078           824        403266 
    105  30651       tick          1122           767        392694 
    106  30651       tick          1203           836        414416 
    107  30651       tick          1328           844        401359 
    108  30651       tick          1320           840        401546 
    109  30651       tick          1075           772        403977 
    110  30651       tick          1343           867        401750 
    111  30651       tick          1311           980        398180 
    112  30651       tick          1173           816        403586 
    113  30651       tick          1182           809        402753 
    114  30651       tick          1199           826        402875 
    115  30651       tick          1072           817        403219 
    116  30651       tick          1206           792        403501 
    117  30651       tick          1181           851        402192 
    118  30651       tick          1218           827        402226 
    119  30651       tick          1159           810        403634 
    120  30651       tick          1101           810        403505 
    121  30651       tick          1188           872        401223 
    122  30651       tick          1180           802        403266 
    123  30651       tick          1171           833        402011 
    124  30651       tick          1244           785        402923 
    125  30651       exit          1626          1502        368466 
