[Event-to-counter mappings]
pmc1=l2_cache_accesses
pmc2=l2_cache_refills
pmc3=l2_cache_writebacks
pmc4=llc_accesses
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1  23470       tick       6267149       2048134       2010218       6267149 
      2  23470       tick       8800310       2947859       2922925       8800310 
      3  23470       tick       8802021       2948070       2927850       8802021 
      4  23470       tick       8816308       2950416       2933854       8816308 
      5  23470       tick       8801069       2945517       2923095       8801069 
      6  23470       tick       8822365       2952352       2934746       8822365 
      7  23470       tick       8777843       2940704       2917735       8777843 
      8  23470       tick       8787791       2943913       2921543       8787791 
      9  23470       tick       8804880       2948271       2930221       8804880 
     10  23470       tick       8795625       2945507       2922270       8795625 
     11  23470       tick       8818716       2951919       2935264       8818716 
     12  23470       tick       8792752       2945187       2923912       8792752 
     13  23470       tick       8781076       2940969       2917596       8781076 
     14  23470       tick       8830099       2954819       2937711       8830099 
     15  23470       tick       8787573       2943754       2920984       8787573 
     16  23470       tick       8780619       2939770       2915987       8780619 
     17  23470       tick       8801008       2947129       2925378       8801008 
     18  23470       tick       8773597       2939593       2913250       8773597 
     19  23470       tick       8824603       2953548       2935528       8824603 
     20  23470       exit       7895263       2643579       2627331       7895263 
