,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,hwmon_cpu_thermal_mC,hwmon_cpu_thermal_uA,hwmon_cpu_thermal_uV,hwmon_cpu_thermal_uW,sensor_cpu_uW,smartpower_uA,smartpower_uV,thermal_zone_temp0
count,12.0,3.0,588.0,588.0,588.0,588.0,588.0,588.0,588.0,588.0,588.0,588.0,588.0,588.0
mean,6.2508333333333335,100000.0,700000.0,700000.0,700000.0,700000.0,45733.35544217687,0.0,0.0,0.0,3857836.7346938774,768554.4217687075,5018204.081632653,45733.35544217687
std,0.018809249819912357,0.0,0.0,0.0,0.0,0.0,609.2423656950702,0.0,0.0,0.0,5669.237129125572,1248.6848300401246,2557.5189625397993,609.2423656950702
min,6.23,100000.0,700000.0,700000.0,700000.0,700000.0,43816.0,0.0,0.0,0.0,3847000.0,766000.0,5010000.0,43816.0
25%,6.23,100000.0,700000.0,700000.0,700000.0,700000.0,45277.0,0.0,0.0,0.0,3855000.0,768000.0,5019000.0,45277.0
50%,6.25,100000.0,700000.0,700000.0,700000.0,700000.0,45764.0,0.0,0.0,0.0,3855000.0,768000.0,5019000.0,45764.0
75%,6.2625,100000.0,700000.0,700000.0,700000.0,700000.0,46251.0,0.0,0.0,0.0,3858000.0,769000.0,5019000.0,46251.0
max,6.28,100000.0,700000.0,700000.0,700000.0,700000.0,47712.0,0.0,0.0,0.0,3885000.0,773000.0,5019000.0,47712.0
