,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,hwmon_cpu_thermal_mC,hwmon_cpu_thermal_uA,hwmon_cpu_thermal_uV,hwmon_cpu_thermal_uW,sensor_cpu_uW,smartpower_uA,smartpower_uV,thermal_zone_temp0
count,15.0,5.0,996.0,996.0,996.0,996.0,996.0,996.0,996.0,996.0,996.0,996.0,996.0,996.0
mean,5.474666666666667,100000.0,800000.0,800000.0,800000.0,800000.0,41535.51004016064,0.0,0.0,0.0,3739586.3453815263,744306.2248995984,5018024.096385542,41534.53212851405
std,0.014573295865416136,0.0,0.0,0.0,0.0,0.0,804.5661428938294,0.0,0.0,0.0,35987.26148574528,10237.363894242413,2799.7526248848726,804.7535144795727
min,5.45,100000.0,800000.0,800000.0,800000.0,800000.0,38459.0,0.0,0.0,0.0,2935000.0,580000.0,5010000.0,38459.0
25%,5.46,100000.0,800000.0,800000.0,800000.0,800000.0,40894.0,0.0,0.0,0.0,3740000.0,744000.0,5019000.0,40894.0
50%,5.48,100000.0,800000.0,800000.0,800000.0,800000.0,41868.0,0.0,0.0,0.0,3740000.0,745000.0,5019000.0,41868.0
75%,5.485,100000.0,800000.0,800000.0,800000.0,800000.0,41868.0,0.0,0.0,0.0,3744000.0,746000.0,5019000.0,41868.0
max,5.5,100000.0,800000.0,800000.0,800000.0,800000.0,43329.0,0.0,0.0,0.0,3820000.0,760000.0,5019000.0,43329.0
