,time,Run_1,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,15.0,15.0,5.0,1001.0,1001.0,1001.0,1001.0,1001.0,1001.0,1001.0
mean,4.289156048453333,4.0,100000.0,299999.0,299999.0,299999.0,299999.0,29.28202777522478,2091706.2937062937,2064617.5784215785
std,0.21829405135960178,0.0,0.0,0.0,0.0,0.0,0.0,0.6126739209108745,91979.88720557147,92481.20387343632
min,4.1371383992,4.0,100000.0,299999.0,299999.0,299999.0,299999.0,27.511163,1698000.0,1667620.0
25%,4.1396451376000005,4.0,100000.0,299999.0,299999.0,299999.0,299999.0,28.847863,2111000.0,2094840.0
50%,4.1414314411,4.0,100000.0,299999.0,299999.0,299999.0,299999.0,29.267525,2136000.0,2102918.0
75%,4.5732417000000005,4.0,100000.0,299999.0,299999.0,299999.0,299999.0,29.671644,2136000.0,2109492.0
max,4.621562323,4.0,100000.0,299999.0,299999.0,299999.0,299999.0,31.008344,2148000.0,2123462.0
