,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,60.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,2.175377953815,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,29.094360214,1929313.0,1895398.461
std,0.23316139020868842,0.0,0.0,0.0,0.0,0.0,0.6027712493765054,11711.79735126924,13260.22377107332
min,2.1050512696,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,27.231388,1898000.0,1867320.0
25%,2.1052381917250003,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,28.661347,1923000.0,1887620.75
50%,2.1060860029499997,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,29.096552,1923000.0,1893703.0
75%,2.10615001605,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,29.516214,1935000.0,1901294.75
max,2.948678974,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,31.272576,2098000.0,2060675.0
